geoid,borough,year,median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units
086400,Brooklyn,2021,1477.0,70750.0,2922,0,848,38
086400,Queens,2021,1777.0,106612.0,2827,432,765,34
086500,Queens,2021,1687.0,40777.0,4333,739,2471,274
086600,Brooklyn,2021,1508.0,67995.0,3289,133,1418,278
086800,Brooklyn,2021,1224.0,42171.0,3366,21,1481,155
086900,Queens,2021,1804.0,41645.0,1693,77,925,118
087000,Brooklyn,2021,1365.0,54432.0,3253,203,1286,152
087100,Queens,2021,1209.0,39261.0,3589,83,1865,282
087200,Brooklyn,2021,1687.0,61538.0,3045,261,1183,121
087401,Brooklyn,2021,1161.0,39814.0,3730,162,1698,153
087600,Brooklyn,2021,1264.0,41129.0,1825,429,788,66
087800,Brooklyn,2021,1397.0,56875.0,2448,0,1087,139
088001,Brooklyn,2021,1023.0,45375.0,2135,57,840,80
088002,Brooklyn,2021,1218.0,87448.0,1187,296,469,48
088200,Brooklyn,2021,1287.0,48200.0,6411,824,2610,346
088400,Brooklyn,2021,1627.0,38703.0,4640,78,2021,127
088400,Queens,2021,1802.0,97830.0,9187,6660,3527,143
088600,Brooklyn,2021,1517.0,42344.0,4078,81,2042,57
088800,Brooklyn,2021,1318.0,44754.0,4191,10,1642,122
088902,Queens,2021,1303.0,50307.0,5580,936,2848,561
088903,Queens,2021,2208.0,73060.0,5266,427,1613,28
089000,Brooklyn,2021,1371.0,55550.0,6935,165,2524,185
089200,Brooklyn,2021,1242.0,26807.0,3130,59,1659,57
089201,Queens,2021,1671.0,132739.0,9069,7766,2996,151
089400,Brooklyn,2021,1815.0,55352.0,3369,23,1221,160
089600,Brooklyn,2021,1025.0,21553.0,3272,14,1880,165
089800,Brooklyn,2021,1554.0,56054.0,2227,66,791,84
090000,Brooklyn,2021,1029.0,38088.0,4542,108,1891,231
090200,Brooklyn,2021,828.0,37557.0,3509,84,894,39
090600,Brooklyn,2021,654.0,19049.0,3476,33,1860,143
090700,Queens,2021,2162.0,83917.0,1590,264,548,0
090800,Brooklyn,2021,667.0,15050.0,5498,111,1507,132
091000,Brooklyn,2021,453.0,14446.0,4613,0,2573,90
091200,Brooklyn,2021,585.0,14692.0,5312,40,2612,136
091600,Brooklyn,2021,857.0,18043.0,3686,30,1741,139
091603,Queens,2021,950.0,113047.0,3782,3505,2785,1382
091800,Brooklyn,2021,614.0,30781.0,2340,19,1179,66
091900,Queens,2021,1697.0,88466.0,5776,927,1846,85
092000,Brooklyn,2021,1164.0,32711.0,2247,0,1261,116
092200,Brooklyn,2021,982.0,34867.0,2335,223,1343,107
092200,Queens,2021,3501.0,163500.0,2273,2072,880,62
092400,Brooklyn,2021,572.0,31020.0,2673,122,1068,107
092500,Queens,2021,1698.0,50234.0,3611,641,1221,179
092800,Brooklyn,2021,1554.0,69149.0,2745,4,1154,26
092800,Queens,2021,1515.0,138452.0,3925,3723,1351,69
092900,Queens,2021,1982.0,74122.0,7750,1950,2379,149
093000,Brooklyn,2021,1358.0,82566.0,3046,20,1037,72
093400,Brooklyn,2021,1377.0,79595.0,2585,47,1122,120
093401,Queens,2021,1753.0,92847.0,4094,3156,1576,93
093402,Queens,2021,1543.0,98636.0,4378,3396,1878,302
093600,Brooklyn,2021,1388.0,68638.0,1679,21,729,32
093800,Brooklyn,2021,1601.0,83153.0,2736,120,1046,77
093800,Queens,2021,1597.0,60917.0,5289,3565,2469,304
093900,Queens,2021,2024.0,83929.0,6245,1919,1871,75
094201,Queens,2021,1416.0,70236.0,3343,931,1479,160
094202,Queens,2021,958.0,51098.0,6057,1187,2254,197
094203,Queens,2021,912.0,55231.0,6701,3539,3142,169
094401,Brooklyn,2021,1633.0,75000.0,3330,30,1257,81
094402,Brooklyn,2021,485.0,30916.0,3314,66,1314,0
094500,Queens,2021,2282.0,70840.0,4081,1869,1390,137
094600,Brooklyn,2021,1649.0,84595.0,1888,3,786,110
094700,Queens,2021,1708.0,73487.0,2324,568,729,30
095000,Brooklyn,2021,1714.0,83846.0,2751,156,1011,83
095400,Brooklyn,2021,1741.0,96597.0,4340,52,1672,67
095400,Queens,2021,1901.0,75781.0,6823,872,2054,140
095600,Brooklyn,2021,1695.0,78547.0,4524,372,1526,75
095800,Brooklyn,2021,1850.0,69120.0,3378,227,1258,95
096200,Brooklyn,2021,1696.0,67344.0,1679,127,532,90
096400,Brooklyn,2021,1417.0,67763.0,2469,96,833,81
096400,Queens,2021,1758.0,83438.0,7271,860,2291,80
096600,Brooklyn,2021,1675.0,66968.0,2525,38,808,102
096800,Brooklyn,2021,1808.0,91080.0,1511,37,472,69
097000,Brooklyn,2021,1216.0,77895.0,2696,161,942,64
097202,Queens,2021,1290.0,33051.0,3689,140,1254,42
097204,Queens,2021,1018.0,56586.0,4094,431,1272,89
097205,Queens,2021,645.0,27790.0,3645,179,1250,47
097206,Queens,2021,797.0,32060.0,2923,89,1418,100
097300,Queens,2021,2219.0,108162.0,2347,1700,816,45
097400,Brooklyn,2021,1677.0,76767.0,2792,130,787,90
098100,Queens,2021,1839.0,95694.0,2273,1582,869,58
098200,Brooklyn,2021,594.0,22309.0,4526,0,1786,136
098400,Brooklyn,2021,1632.0,97386.0,2233,65,720,55
098600,Brooklyn,2021,1760.0,81369.0,2857,156,1138,149
098700,Queens,2021,1783.0,92500.0,2806,2187,1070,76
098800,Brooklyn,2021,1703.0,83628.0,3348,92,1146,59
099000,Brooklyn,2021,1702.0,77721.0,1742,125,556,51
099100,Queens,2021,1768.0,106250.0,7812,5434,3012,117
099200,Brooklyn,2021,1538.0,81542.0,2483,41,761,30
099200,Queens,2021,1248.0,31258.0,4402,494,1635,99
099400,Brooklyn,2021,1750.0,100266.0,2057,13,683,49
099600,Brooklyn,2021,1628.0,65260.0,3496,178,1215,32
099701,Queens,2021,2463.0,105069.0,2880,1859,1208,49
099703,Queens,2021,2394.0,104634.0,3990,1935,1907,125
099704,Queens,2021,1491.0,82873.0,7453,4751,4252,508
099705,Queens,2021,2125.0,130833.0,2698,1197,1365,265
099800,Brooklyn,2021,1641.0,80938.0,4005,303,1514,237
099801,Queens,2021,1591.0,68370.0,9308,308,2751,105
099802,Queens,2021,1332.0,53591.0,6489,1195,2834,164
100400,Brooklyn,2021,1748.0,76207.0,3004,142,1013,81
100600,Brooklyn,2021,1561.0,96597.0,2809,165,963,66
100800,Brooklyn,2021,1740.0,84348.0,2236,156,725,71
100801,Queens,2021,1773.0,119674.0,3042,957,738,20
100803,Queens,2021,1177.0,44146.0,4081,538,1303,73
100804,Queens,2021,1703.0,109878.0,4952,1588,1476,61
101000,Brooklyn,2021,1185.0,59070.0,2293,95,885,25
101002,Queens,2021,875.0,38395.0,5393,3408,1884,76
101004,Queens,2021,1020.0,43168.0,7499,2971,2493,14
101200,Brooklyn,2021,1383.0,85556.0,2324,30,915,71
101400,Brooklyn,2021,1670.0,86923.0,2169,59,906,78
101600,Brooklyn,2021,1308.0,106944.0,1710,12,550,30
101800,Brooklyn,2021,1156.0,86188.0,2176,53,853,100
102000,Brooklyn,2021,1591.0,111767.0,2261,49,719,0
102200,Brooklyn,2021,1621.0,72273.0,2364,413,875,109
102400,Brooklyn,2021,1734.0,74643.0,2245,142,703,45
102600,Brooklyn,2021,1815.0,100417.0,3193,144,1029,75
102801,Brooklyn,2021,2099.0,86300.0,1610,27,587,29
102900,Queens,2021,2104.0,91000.0,3931,2430,1652,124
103201,Queens,2021,1508.0,42857.0,7226,472,1926,126
103202,Queens,2021,1726.0,72279.0,8397,4096,2241,43
103300,Queens,2021,1858.0,90457.0,4784,2082,1604,107
103401,Brooklyn,2021,455.0,17871.0,4379,47,1727,20
103900,Queens,2021,1925.0,67023.0,7132,3377,2557,57
104700,Queens,2021,1887.0,59973.0,7009,1926,2969,266
105801,Brooklyn,2021,536.0,19826.0,6094,1407,3560,97
105804,Brooklyn,2021,946.0,39446.0,6831,971,3241,149
105900,Queens,2021,1690.0,105721.0,3948,2262,1438,129
107001,Brooklyn,2021,973.0,53073.0,2992,82,1378,88
107201,Queens,2021,1235.0,91029.0,2429,1910,1061,165
107800,Brooklyn,2021,1436.0,73847.0,4667,37,1954,95
108500,Queens,2021,1931.0,60761.0,2584,1398,1107,45
109300,Queens,2021,3501.0,127104.0,3123,1463,1066,27
109800,Brooklyn,2021,1816.0,52886.0,2460,200,692,51
109900,Queens,2021,1611.0,88393.0,3471,1909,1297,58
110400,Brooklyn,2021,1160.0,41949.0,4811,73,1853,156
110600,Brooklyn,2021,708.0,28000.0,4994,75,2055,153
111000,Brooklyn,2021,619.0,28365.0,3120,60,1536,96
111300,Queens,2021,2210.0,105263.0,2636,1248,854,62
111600,Brooklyn,2021,1357.0,72472.0,3617,51,1206,179
111800,Brooklyn,2021,1409.0,75299.0,3953,60,1422,162
112000,Brooklyn,2021,1232.0,54706.0,3353,5,1338,180
112200,Brooklyn,2021,1647.0,22734.0,2946,30,1542,122
112300,Queens,2021,2203.0,107500.0,2226,735,870,118
112400,Brooklyn,2021,1390.0,44875.0,3938,65,1390,145
112600,Brooklyn,2021,1520.0,49311.0,4029,0,1713,88
112800,Brooklyn,2021,1402.0,40063.0,4024,134,1596,167
112900,Queens,2021,2033.0,87188.0,2327,895,919,114
113000,Brooklyn,2021,1043.0,47700.0,4087,78,1675,115
113200,Brooklyn,2021,1291.0,50149.0,2315,93,733,38
113300,Queens,2021,1833.0,108500.0,1416,603,740,116
113400,Brooklyn,2021,687.0,27059.0,2566,57,1035,109
113900,Queens,2021,1836.0,66081.0,3997,1292,1540,0
114100,Queens,2021,1949.0,106705.0,2491,1292,952,55
114202,Brooklyn,2021,1549.0,58576.0,3001,82,1009,70
114400,Brooklyn,2021,1816.0,72711.0,2849,97,850,81
114600,Brooklyn,2021,1597.0,35464.0,3119,49,919,74
114700,Queens,2021,2647.0,87781.0,1910,895,642,41
115000,Brooklyn,2021,1583.0,63106.0,2839,23,951,89
115100,Queens,2021,1388.0,81563.0,839,434,435,98
115200,Brooklyn,2021,1179.0,48894.0,3664,274,1171,98
115500,Queens,2021,1682.0,79519.0,2384,652,762,12
115600,Brooklyn,2021,826.0,25842.0,4320,2,1813,62
115700,Queens,2021,1694.0,59722.0,3221,671,1276,104
115800,Brooklyn,2021,1596.0,57617.0,3020,67,1073,130
115900,Queens,2021,1668.0,67981.0,4209,520,1651,64
116000,Brooklyn,2021,1399.0,41724.0,2781,40,990,78
116100,Queens,2021,1604.0,29832.0,3867,278,1539,186
116200,Brooklyn,2021,1638.0,54097.0,2728,0,877,44
116301,Queens,2021,1497.0,30642.0,4771,527,1819,125
116302,Queens,2021,1266.0,60916.0,4036,530,1236,0
116400,Brooklyn,2021,1711.0,60137.0,4063,52,1282,95
116600,Brooklyn,2021,1565.0,51477.0,3028,76,1138,116
116700,Queens,2021,1703.0,53482.0,2083,102,647,42
116800,Brooklyn,2021,1717.0,61121.0,2538,34,755,79
117100,Queens,2021,1850.0,61154.0,2510,438,1014,92
117201,Brooklyn,2021,1597.0,56906.0,2427,84,828,59
117202,Brooklyn,2021,1666.0,67929.0,4492,48,1593,107
117500,Queens,2021,1765.0,82545.0,4541,1127,1872,138
117601,Brooklyn,2021,1516.0,54167.0,3333,162,1084,46
117602,Brooklyn,2021,1485.0,53444.0,2782,231,1128,183
117800,Brooklyn,2021,1368.0,49423.0,1924,38,609,65
118100,Queens,2021,1743.0,78625.0,1734,580,710,89
118201,Brooklyn,2021,1624.0,72098.0,3329,152,1015,84
118202,Brooklyn,2021,1699.0,60438.0,3581,269,1098,132
118400,Brooklyn,2021,1638.0,66408.0,4899,396,1764,192
118500,Queens,2021,1829.0,50000.0,1930,203,668,62
118600,Brooklyn,2021,1567.0,75583.0,3516,101,894,102
118700,Queens,2021,1596.0,51250.0,2497,307,949,64
118800,Brooklyn,2021,1428.0,59112.0,4814,553,1319,114
118900,Queens,2021,1448.0,46426.0,1857,298,891,54
119000,Brooklyn,2021,1629.0,48375.0,2372,94,841,77
119100,Queens,2021,1867.0,37886.0,2944,428,985,66
119200,Brooklyn,2021,1485.0,85071.0,3421,40,1338,220
119300,Queens,2021,1590.0,46864.0,2058,446,748,12
119400,Brooklyn,2021,1610.0,55788.0,5898,68,1505,127
119500,Queens,2021,2197.0,89583.0,1559,386,480,60
119600,Brooklyn,2021,1563.0,43916.0,5099,94,2211,298
119800,Brooklyn,2021,1993.0,38854.0,3664,185,1195,74
119900,Queens,2021,1174.0,100000.0,1618,389,524,26
120000,Brooklyn,2021,1597.0,34522.0,2769,45,1033,96
120100,Queens,2021,1917.0,65156.0,1416,219,425,19
120200,Brooklyn,2021,1535.0,80170.0,2160,97,593,30
120300,Queens,2021,1704.0,56250.0,1684,233,583,26
120500,Queens,2021,850.0,25292.0,2748,141,957,40
120701,Queens,2021,1684.0,94196.0,3191,775,934,30
120801,Brooklyn,2021,1819.0,69235.0,5672,63,1603,105
120802,Brooklyn,2021,1378.0,30707.0,4556,65,1782,86
120803,Brooklyn,2021,1653.0,29331.0,1916,149,664,31
121000,Brooklyn,2021,413.0,14494.0,4237,0,1706,0
121400,Brooklyn,2021,416.0,20600.0,4720,19,1579,17
121500,Queens,2021,1746.0,88771.0,4804,740,1379,30
122000,Brooklyn,2021,1287.0,48036.0,6741,61,2357,142
122300,Queens,2021,1764.0,84130.0,3152,996,1412,26
122702,Queens,2021,628.0,32378.0,6454,1547,2934,0
122703,Queens,2021,1251.0,71742.0,7738,1808,2730,74
122704,Queens,2021,1622.0,60625.0,4590,1521,1928,22
123700,Brooklyn,2021,1981.0,45333.0,8372,7763,1470,284
124100,Queens,2021,1748.0,81250.0,3978,983,1501,73
124700,Queens,2021,2166.0,74922.0,3668,1667,1399,79
125700,Queens,2021,1633.0,71852.0,3418,299,1133,131
126500,Queens,2021,1510.0,123906.0,1843,471,638,0
126700,Queens,2021,1460.0,78750.0,4821,1896,787,64
127700,Queens,2021,3501.0,127730.0,3331,2418,1152,63
129102,Queens,2021,2461.0,122123.0,4083,2418,1269,37
129103,Queens,2021,1848.0,69964.0,4477,2373,2143,132
129104,Queens,2021,1219.0,96711.0,4384,1742,1851,139
130100,Queens,2021,1657.0,87083.0,4075,715,1659,127
133300,Queens,2021,1777.0,118562.0,4115,1984,1470,145
134701,Queens,2021,1902.0,74518.0,5313,772,1980,27
134702,Queens,2021,1920.0,78618.0,4726,1024,1727,82
136700,Queens,2021,1899.0,86470.0,6585,1408,2488,105
137700,Queens,2021,1898.0,90238.0,7882,2237,2677,69
138501,Queens,2021,2685.0,92654.0,4515,1157,1666,111
139900,Queens,2021,3079.0,127431.0,1662,392,605,54
140300,Queens,2021,2268.0,69531.0,2729,895,857,33
140901,Queens,2021,2199.0,103500.0,1261,213,408,0
140902,Queens,2021,1788.0,83081.0,2647,583,863,69
141700,Queens,2021,2620.0,67298.0,5017,1182,1613,21
142900,Queens,2021,2144.0,72979.0,4086,1327,1367,28
143500,Queens,2021,2263.0,109732.0,2553,585,858,119
144100,Queens,2021,2283.0,105456.0,3172,967,1254,42
144700,Queens,2021,2250.0,80469.0,3436,303,1049,84
145101,Queens,2021,2435.0,72045.0,1037,545,392,30
145102,Queens,2021,2431.0,70582.0,2748,573,944,15
145900,Queens,2021,2172.0,92167.0,2854,913,1036,58
146300,Queens,2021,1872.0,74370.0,2951,1143,1146,122
146700,Queens,2021,2106.0,104167.0,2828,1487,1391,41
147100,Queens,2021,2605.0,91094.0,3322,2029,1485,183
147900,Queens,2021,2064.0,78958.0,4649,2002,1929,34
148300,Queens,2021,2340.0,118345.0,2960,1713,1067,0
150200,Brooklyn,2021,2579.0,112228.0,2807,2426,1094,51
150701,Queens,2021,3501.0,150284.0,3295,1515,1187,122
150702,Queens,2021,1988.0,96336.0,3184,1676,1364,72
152200,Brooklyn,2021,2143.0,205227.0,3578,1533,1413,25
152901,Queens,2021,1896.0,72967.0,6291,1778,2479,208
152902,Queens,2021,2692.0,105207.0,6168,2398,2722,125
155101,Queens,2021,2147.0,60800.0,2075,1998,1897,445
155103,Queens,2021,1758.0,96375.0,4986,2318,2371,118
155104,Queens,2021,2247.0,129167.0,3867,1103,1364,168
156700,Queens,2021,2274.0,61406.0,1652,295,257,0
157101,Queens,2021,1881.0,102525.0,8902,1662,2630,139
157102,Queens,2021,1932.0,111250.0,2297,318,658,56
157901,Queens,2021,2066.0,111391.0,5825,1040,1860,137
157902,Queens,2021,3048.0,88355.0,4218,883,1300,37
157903,Queens,2021,1732.0,108387.0,4378,1033,1224,70
161700,Queens,2021,2110.0,123728.0,5155,1719,1632,83
162100,Queens,2021,1720.0,88086.0,6244,942,1998,153
000100,Brooklyn,2023,2916.0,167778.0,4839,3422,2893,233
000101,Queens,2023,3207.0,128641.0,4600,2008,2699,372
000102,Queens,2023,3501.0,213452.0,6324,4023,4138,1130
000200,Bronx,2023,1939.0,121171.0,5177,77,1504,58
000200,Brooklyn,2023,2102.0,81154.0,1203,266,378,20
000200,Queens,2023,1809.0,74509.0,2344,303,925,72
000201,Manhattan,2023,1195.0,38657.0,2568,171,928,105
000202,Manhattan,2023,613.0,40182.0,6934,1748,3514,323
000300,Staten Island,2023,1560.0,76563.0,2072,786,1196,158
000301,Brooklyn,2023,2742.0,179250.0,4031,3314,2259,283
000400,Bronx,2023,1886.0,98242.0,6481,333,2260,14
000400,Queens,2023,2108.0,81326.0,4684,82,1294,148
000501,Brooklyn,2023,2891.0,144125.0,4504,2931,2102,153
000502,Brooklyn,2023,2351.0,179185.0,2787,2097,1579,110
000600,Manhattan,2023,914.0,34473.0,10179,1135,5830,587
000600,Queens,2023,2117.0,104958.0,3888,355,1143,100
000600,Staten Island,2023,1098.0,34421.0,2696,1168,1485,220
000700,Brooklyn,2023,2934.0,189145.0,3983,2892,2276,491
000700,Manhattan,2023,3501.0,197058.0,9008,6113,6693,1576
000700,Staten Island,2023,1372.0,61533.0,5195,1155,2081,234
000701,Queens,2023,2832.0,136827.0,3559,1531,1885,364
000702,Queens,2023,2474.0,122125.0,4131,2189,2301,469
000800,Manhattan,2023,1289.0,33953.0,8889,1073,4670,346
000800,Queens,2023,1919.0,112708.0,3617,305,1049,0
000800,Staten Island,2023,1680.0,102717.0,4908,2646,2182,341
000900,Brooklyn,2023,3501.0,236222.0,4792,3396,2520,128
000900,Manhattan,2023,3501.0,222237.0,1860,1148,1067,195
000900,Staten Island,2023,1826.0,64233.0,2127,476,1058,217
001000,Queens,2023,2165.0,95476.0,4899,359,1167,25
001001,Manhattan,2023,1213.0,130417.0,1720,1106,827,31
001002,Manhattan,2023,659.0,24350.0,6098,156,2525,77
001100,Brooklyn,2023,3465.0,164250.0,1585,875,972,72
001100,Staten Island,2023,1843.0,58516.0,4203,430,1527,316
001200,Manhattan,2023,1164.0,105938.0,4364,2212,2036,92
001200,Queens,2023,1704.0,84656.0,4596,411,1351,116
001300,Brooklyn,2023,3501.0,173000.0,2408,1460,1423,175
001300,Manhattan,2023,3501.0,193984.0,5371,3339,3215,300
001400,Queens,2023,1822.0,84063.0,3966,781,1215,71
001401,Manhattan,2023,1343.0,94076.0,3395,2371,1969,208
001402,Manhattan,2023,1263.0,50347.0,3449,1008,2011,204
001501,Brooklyn,2023,3107.0,114828.0,4925,1367,2377,179
001501,Manhattan,2023,3356.0,123750.0,7777,4276,4271,873
001502,Brooklyn,2023,3501.0,135022.0,5418,2102,3244,206
001502,Manhattan,2023,3501.0,182348.0,8485,4914,4699,645
001600,Bronx,2023,1097.0,42957.0,6011,104,2149,0
001600,Queens,2023,1831.0,75028.0,2501,231,779,52
001700,Staten Island,2023,1816.0,52833.0,1518,616,700,88
001800,Manhattan,2023,2066.0,79973.0,6702,2280,3539,560
001800,Queens,2023,2071.0,88409.0,2865,380,923,23
001800,Staten Island,2023,2482.0,89750.0,465,143,193,38
001901,Bronx,2023,1920.0,67361.0,2401,355,1104,12
001901,Queens,2023,3501.0,201425.0,1974,711,1342,397
001902,Bronx,2023,2131.0,76429.0,1979,93,593,27
001902,Queens,2023,3501.0,153000.0,6099,2147,6205,2555
001903,Queens,2023,3495.0,144531.0,1409,574,1443,675
002000,Brooklyn,2023,1772.0,78839.0,1795,49,433,22
002000,Manhattan,2023,655.0,24655.0,4793,55,2040,18
002000,Queens,2023,2459.0,115000.0,1609,230,487,45
002001,Bronx,2023,446.0,23208.0,4300,24,1758,32
002001,Staten Island,2023,1844.0,81932.0,2736,1797,1533,42
002002,Bronx,2023,362.0,18029.0,3689,35,1896,64
002002,Staten Island,2023,1581.0,83581.0,3028,2001,1393,59
002100,Brooklyn,2023,3501.0,250001.0,6180,4240,2883,282
002100,Manhattan,2023,3501.0,250001.0,7944,4903,3732,350
002100,Staten Island,2023,1684.0,47755.0,5285,1055,2433,316
002200,Brooklyn,2023,1490.0,41429.0,4155,1199,1720,128
002200,Queens,2023,1698.0,81219.0,2324,336,709,38
002201,Manhattan,2023,1118.0,38594.0,6437,1755,3291,280
002202,Manhattan,2023,3084.0,137313.0,2407,1354,1149,154
002300,Bronx,2023,614.0,18750.0,4527,7,1917,0
002300,Brooklyn,2023,621.0,25968.0,3642,15,1541,37
002400,Manhattan,2023,568.0,20876.0,4019,147,1859,83
002400,Queens,2023,1966.0,74489.0,2185,329,683,30
002500,Bronx,2023,1292.0,27207.0,5460,433,1910,7
002500,Manhattan,2023,439.0,23737.0,5070,76,1985,65
002500,Queens,2023,574.0,26511.0,6032,416,4174,953
002600,Queens,2023,1829.0,130089.0,2218,378,692,11
002601,Manhattan,2023,958.0,32837.0,4329,962,1977,61
002602,Manhattan,2023,2266.0,73899.0,3431,1918,2123,216
002700,Manhattan,2023,1534.0,135000.0,1191,287,785,149
002700,Staten Island,2023,2075.0,36753.0,2528,566,547,146
002701,Bronx,2023,666.0,18788.0,2830,25,1214,47
002702,Bronx,2023,1224.0,31379.0,5156,8,1565,57
002800,Bronx,2023,1172.0,66235.0,5420,33,2777,60
002800,Manhattan,2023,1243.0,75100.0,6234,2088,3379,271
002800,Queens,2023,1680.0,90914.0,3160,253,1172,67
002900,Staten Island,2023,601.0,61591.0,5532,220,2257,387
002901,Brooklyn,2023,650.0,23832.0,3340,59,1482,91
003000,Brooklyn,2023,1602.0,128506.0,1818,1063,800,0
003000,Queens,2023,1589.0,93981.0,1497,207,443,17
003001,Manhattan,2023,2336.0,102883.0,4073,2053,2581,334
003002,Manhattan,2023,1600.0,70346.0,2964,1323,1789,44
003100,Bronx,2023,1591.0,43480.0,2641,47,1126,22
003100,Manhattan,2023,3501.0,225694.0,2770,1180,1103,334
003100,Queens,2023,2875.0,109926.0,1663,522,1246,411
003101,Brooklyn,2023,3501.0,149650.0,3547,1419,1619,104
003200,Manhattan,2023,2340.0,92434.0,7740,5601,4995,370
003200,Queens,2023,2210.0,120000.0,1835,216,575,25
003300,Bronx,2023,1330.0,37957.0,3407,92,1259,34
003300,Brooklyn,2023,3182.0,131173.0,4203,1586,2647,157
003300,Manhattan,2023,3501.0,250001.0,5574,4119,3306,700
003300,Staten Island,2023,1730.0,97188.0,3863,1786,1498,158
003301,Queens,2023,3340.0,173910.0,3303,1318,2551,777
003302,Queens,2023,1977.0,57949.0,918,184,744,318
003400,Brooklyn,2023,1769.0,111088.0,3515,2062,1482,26
003400,Manhattan,2023,2279.0,112030.0,6474,4295,4469,511
003400,Queens,2023,1848.0,82143.0,2600,420,752,32
003500,Bronx,2023,1340.0,34508.0,3529,126,1512,29
003500,Brooklyn,2023,3115.0,147829.0,2125,848,1206,77
003600,Brooklyn,2023,1811.0,89487.0,3702,2152,2039,128
003600,Queens,2023,1902.0,85508.0,3448,445,1267,131
003600,Staten Island,2023,2134.0,86695.0,2706,823,1018,100
003601,Manhattan,2023,1168.0,49869.0,2935,886,1599,150
003602,Manhattan,2023,2626.0,136607.0,3461,2130,1744,221
003700,Brooklyn,2023,3501.0,167917.0,4276,2078,2933,363
003700,Manhattan,2023,3501.0,250001.0,3528,2236,2569,661
003800,Bronx,2023,1387.0,42614.0,1215,4,396,19
003800,Brooklyn,2023,2188.0,144028.0,1578,968,673,84
003800,Manhattan,2023,2248.0,78526.0,7393,4551,5329,765
003800,Queens,2023,1843.0,98125.0,2255,299,705,53
003900,Bronx,2023,1074.0,28508.0,6346,251,2430,131
003900,Brooklyn,2023,2482.0,181518.0,2557,1292,1345,182
003900,Manhattan,2023,2290.0,184604.0,6180,3340,3655,824
003900,Queens,2023,2106.0,56201.0,1474,236,620,79
003900,Staten Island,2023,2067.0,80882.0,2263,1175,1125,93
004001,Bronx,2023,1710.0,76050.0,1378,17,559,52
004001,Manhattan,2023,2539.0,153701.0,3615,2559,2230,259
004001,Queens,2023,1786.0,84630.0,2152,386,690,16
004001,Staten Island,2023,1519.0,61118.0,2733,1065,1168,104
004002,Manhattan,2023,3501.0,154390.0,6250,3579,2149,100
004002,Queens,2023,1797.0,47150.0,1654,147,560,32
004003,Staten Island,2023,641.0,23021.0,3507,0,1581,196
004004,Staten Island,2023,1453.0,112609.0,3664,319,1277,193
004100,Bronx,2023,883.0,21819.0,6272,55,2437,78
004100,Brooklyn,2023,3287.0,221452.0,3364,2346,1524,164
004100,Manhattan,2023,1745.0,96461.0,6815,3413,3904,657
004200,Bronx,2023,1304.0,52974.0,7976,56,2868,31
004200,Manhattan,2023,3110.0,166447.0,5302,2686,1788,256
004200,Queens,2023,1910.0,81806.0,4414,368,1131,80
004300,Bronx,2023,882.0,29704.0,5041,64,2211,112
004300,Brooklyn,2023,2610.0,155859.0,3952,2159,2011,61
004300,Manhattan,2023,2696.0,93816.0,3590,2095,2934,436
004300,Queens,2023,769.0,26203.0,1912,89,1164,198
004400,Bronx,2023,544.0,21016.0,4323,46,1642,64
004400,Brooklyn,2023,1702.0,139375.0,2289,1825,1030,96
004400,Manhattan,2023,3185.0,150697.0,16684,11904,8958,622
004401,Queens,2023,1879.0,81071.0,3595,244,1198,64
004500,Brooklyn,2023,2993.0,174609.0,3547,2522,1758,133
004500,Manhattan,2023,3501.0,185208.0,1047,771,553,116
004500,Queens,2023,1846.0,91111.0,2750,1630,1741,209
