borough,geoid,year,major_alterations,minor_alterations,new_buildings,total_permits
Queens,045500,2009,0,7,0,7
Queens,045500,2010,0,15,0,15
Queens,045500,2011,1,19,0,20
Queens,045500,2012,0,26,0,26
Queens,045500,2013,1,29,0,30
Queens,045500,2014,0,14,0,14
Queens,045500,2015,3,45,0,48
Queens,045500,2016,0,45,0,45
Queens,045500,2017,4,14,0,18
Queens,045500,2018,0,8,0,8
Queens,045500,2019,0,7,0,7
Queens,045500,2020,3,8,0,11
Queens,045600,2009,0,1,0,1
Queens,045600,2010,1,5,0,6
Queens,045600,2012,0,2,0,2
Queens,045600,2013,0,2,0,2
Queens,045600,2014,0,4,0,4
Queens,045600,2015,0,1,0,1
Queens,045600,2016,3,6,0,9
Queens,045600,2017,0,10,0,10
Queens,045600,2018,0,10,10,20
Queens,045600,2019,0,4,0,4
Queens,045600,2020,5,0,0,5
Queens,045600,2021,0,5,0,5
Queens,045600,2022,0,1,0,1
Queens,045600,2023,0,1,0,1
Queens,045700,2009,0,3,1,4
Queens,045700,2010,3,5,0,8
Queens,045700,2011,0,4,0,4
Queens,045700,2012,0,3,1,4
Queens,045700,2013,2,7,8,17
Queens,045700,2014,1,2,0,3
Queens,045700,2015,3,3,0,6
Queens,045700,2016,2,6,9,17
Queens,045700,2017,0,8,2,10
Queens,045700,2018,1,3,0,4
Queens,045700,2019,0,9,0,9
Queens,045700,2020,0,2,0,2
Queens,045700,2021,0,9,1,10
Queens,045700,2022,0,3,0,3
Queens,045800,2009,0,4,0,4
Queens,045800,2010,0,2,0,2
Queens,045800,2011,0,1,0,1
Queens,045800,2012,0,7,0,7
Queens,045800,2013,0,4,2,6
Queens,045800,2014,0,7,0,7
Queens,045800,2015,1,13,4,18
Queens,045800,2016,1,13,2,16
Queens,045800,2017,0,8,0,8
Queens,045800,2018,1,10,8,19
Queens,045800,2019,0,8,2,10
Queens,045800,2020,1,4,0,5
Queens,045800,2021,0,10,0,10
Queens,045800,2022,0,2,0,2
Queens,045800,2023,0,2,0,2
Queens,045900,2009,0,2,0,2
Queens,045900,2010,0,2,0,2
Queens,045900,2011,0,2,0,2
Queens,045900,2012,1,1,1,3
Queens,045900,2013,0,2,3,5
Queens,045900,2014,0,4,0,4
Queens,045900,2015,0,1,0,1
Queens,045900,2016,1,5,2,8
Queens,045900,2017,0,5,0,5
Queens,045900,2018,0,1,0,1
Queens,045900,2019,0,6,1,7
Queens,045900,2020,0,1,0,1
Queens,045900,2021,0,1,0,1
Queens,045900,2022,0,4,0,4
Queens,045900,2023,0,1,0,1
Queens,046000,2009,1,14,0,15
Queens,046000,2010,3,31,1,35
Queens,046000,2011,3,18,0,21
Queens,046000,2012,4,18,0,22
Queens,046000,2013,0,18,0,18
Queens,046000,2014,4,19,0,23
Queens,046000,2015,0,32,2,34
Queens,046000,2016,5,22,1,28
Queens,046000,2017,2,22,0,24
Queens,046000,2018,0,23,7,30
Queens,046000,2019,0,7,2,9
Queens,046000,2020,1,7,5,13
Queens,046000,2021,0,2,0,2
Queens,046000,2022,0,2,0,2
Queens,046000,2023,0,6,0,6
Queens,046100,2009,0,3,0,3
Queens,046100,2010,0,10,0,10
Queens,046100,2011,2,5,0,7
Queens,046100,2012,0,3,0,3
Queens,046100,2013,0,6,1,7
Queens,046100,2014,2,10,0,12
Queens,046100,2015,0,5,0,5
Queens,046100,2016,0,6,0,6
Queens,046100,2017,0,1,0,1
Queens,046100,2018,0,6,0,6
Queens,046100,2019,0,4,0,4
Queens,046100,2020,1,0,0,1
Queens,046200,2009,0,15,3,18
Queens,046200,2010,1,10,0,11
Queens,046200,2011,3,12,0,15
Queens,046200,2012,0,19,0,19
Queens,046200,2013,2,7,0,9
Queens,046200,2014,0,18,2,20
Queens,046200,2015,2,27,0,29
Queens,046200,2016,2,17,0,19
Queens,046200,2017,2,13,1,16
Queens,046200,2018,1,14,0,15
Queens,046200,2019,1,8,3,12
Queens,046200,2020,0,16,0,16
Queens,046200,2021,0,6,0,6
Queens,046200,2022,0,2,0,2
Queens,046200,2023,0,3,0,3
Queens,046300,2009,0,4,0,4
Queens,046300,2010,0,5,0,5
Queens,046300,2011,1,2,0,3
Queens,046300,2012,0,4,0,4
Queens,046300,2013,1,3,0,4
Queens,046300,2014,1,7,5,13
Queens,046300,2015,1,13,5,19
Queens,046300,2016,0,6,4,10
Queens,046300,2017,1,4,0,5
Queens,046300,2018,0,5,1,6
Queens,046300,2019,0,4,2,6
Queens,046300,2020,0,2,0,2
Queens,046300,2023,0,1,0,1
Queens,046400,2009,1,1,0,2
Queens,046400,2010,0,4,0,4
Queens,046400,2011,0,2,0,2
Queens,046400,2012,0,2,0,2
Queens,046400,2013,3,2,0,5
Queens,046400,2014,0,9,1,10
Queens,046400,2016,0,2,0,2
Queens,046400,2017,0,2,0,2
Queens,046400,2018,0,0,3,3
Queens,046400,2020,0,1,0,1
Queens,046400,2021,0,2,0,2
Queens,046400,2022,0,2,0,2
Queens,046400,2023,0,4,0,4
Queens,046500,2009,0,8,0,8
Queens,046500,2010,0,4,0,4
Queens,046500,2011,0,3,2,5
Queens,046500,2012,0,8,1,9
Queens,046500,2013,0,10,0,10
Queens,046500,2014,0,10,0,10
Queens,046500,2015,0,9,0,9
Queens,046500,2016,0,12,0,12
Queens,046500,2017,0,11,0,11
Queens,046500,2018,1,2,0,3
Queens,046500,2019,0,6,1,7
Queens,046500,2020,2,4,0,6
Queens,046500,2021,0,6,0,6
Queens,046600,2009,0,3,2,5
Queens,046600,2010,0,7,0,7
Queens,046600,2011,0,6,0,6
Queens,046600,2012,0,5,0,5
Queens,046600,2013,0,14,2,16
Queens,046600,2014,0,5,2,7
Queens,046600,2015,0,10,2,12
Queens,046600,2016,1,6,3,10
Queens,046600,2017,0,3,1,4
Queens,046600,2018,0,2,0,2
Queens,046600,2019,0,11,0,11
Queens,046600,2020,2,4,0,6
Queens,046600,2021,0,2,0,2
Queens,046700,2009,0,4,0,4
Queens,046700,2010,1,9,0,10
Queens,046700,2011,2,3,2,7
Queens,046700,2012,0,9,0,9
Queens,046700,2013,0,8,0,8
Queens,046700,2014,0,7,0,7
Queens,046700,2015,1,13,2,16
Queens,046700,2016,2,20,0,22
Queens,046700,2017,0,4,0,4
Queens,046700,2018,0,7,0,7
Queens,046700,2019,0,2,2,4
Queens,046700,2020,0,3,0,3
Queens,046700,2021,0,2,0,2
Queens,046700,2023,0,3,0,3
Queens,046800,2009,0,2,0,2
Queens,046800,2010,0,6,0,6
Queens,046800,2011,0,7,2,9
Queens,046800,2012,1,10,0,11
Queens,046800,2013,0,10,0,10
Queens,046800,2014,0,1,0,1
Queens,046800,2015,1,10,0,11
Queens,046800,2016,3,18,1,22
Queens,046800,2017,1,25,0,26
Queens,046800,2018,0,15,1,16
Queens,046800,2019,1,9,2,12
Queens,046800,2020,4,14,0,18
Queens,046800,2021,0,2,0,2
Queens,046800,2022,0,1,0,1
Queens,046800,2023,0,2,0,2
Queens,046901,2009,1,3,0,4
Queens,046901,2010,0,5,0,5
Queens,046901,2011,2,7,0,9
Queens,046901,2012,0,3,0,3
Queens,046901,2013,0,3,0,3
Queens,046901,2014,0,5,0,5
Queens,046901,2015,0,1,0,1
Queens,046901,2016,0,2,0,2
Queens,046901,2017,0,9,0,9
Queens,046901,2018,0,4,0,4
Queens,046901,2019,1,7,0,8
Queens,046901,2020,0,5,0,5
Queens,046902,2009,0,8,0,8
Queens,046902,2010,0,1,0,1
Queens,046902,2011,0,1,0,1
Queens,046902,2012,0,2,0,2
Queens,046902,2013,0,6,0,6
Queens,046902,2014,0,10,0,10
Queens,046902,2015,0,4,0,4
Queens,046902,2016,0,5,0,5
Queens,046902,2017,0,1,0,1
Queens,046902,2018,0,8,2,10
Queens,046902,2019,0,1,0,1
Queens,046902,2020,0,1,0,1
Queens,047000,2009,0,4,0,4
Queens,047000,2010,0,2,0,2
Queens,047000,2011,0,2,0,2
Queens,047000,2012,0,6,0,6
Queens,047000,2013,0,1,0,1
Queens,047000,2014,0,9,0,9
Queens,047000,2015,3,5,1,9
Queens,047000,2016,3,3,0,6
Queens,047000,2017,1,9,2,12
Queens,047000,2018,1,8,3,12
Queens,047000,2019,0,4,0,4
Queens,047000,2020,1,4,0,5
Queens,047000,2021,0,12,2,14
Queens,047000,2022,0,2,0,2
Queens,047100,2009,4,8,0,12
Queens,047100,2010,0,8,21,29
Queens,047100,2011,2,10,0,12
Queens,047100,2012,1,9,1,11
Queens,047100,2013,3,25,0,28
Queens,047100,2014,3,6,5,14
Queens,047100,2015,0,10,2,12
Queens,047100,2016,2,9,4,15
Queens,047100,2017,0,4,0,4
Queens,047100,2018,2,4,0,6
Queens,047100,2019,0,9,0,9
Queens,047100,2020,1,6,0,7
Queens,047100,2021,0,2,0,2
Queens,047100,2022,0,2,0,2
Queens,047200,2009,2,23,0,25
Queens,047200,2010,1,11,1,13
Queens,047200,2011,5,4,2,11
Queens,047200,2012,0,5,2,7
Queens,047200,2013,1,4,1,6
Queens,047200,2014,5,3,3,11
Queens,047200,2015,3,13,1,17
Queens,047200,2016,2,13,5,20
Queens,047200,2017,1,13,0,14
Queens,047200,2018,4,9,0,13
Queens,047200,2019,0,6,1,7
Queens,047200,2020,2,8,2,12
Queens,047200,2021,0,8,0,8
Queens,047200,2022,0,3,0,3
Queens,047200,2023,0,4,0,4
Queens,047300,2009,0,14,4,18
Queens,047300,2010,0,15,7,22
Queens,047300,2011,0,18,8,26
Queens,047300,2012,1,23,1,25
Queens,047300,2013,0,21,3,24
Queens,047300,2014,0,31,3,34
Queens,047300,2015,2,30,5,37
Queens,047300,2016,0,14,2,16
Queens,047300,2017,5,17,3,25
Queens,047300,2018,1,15,3,19
Queens,047300,2019,1,20,4,25
Queens,047300,2020,1,18,0,19
Queens,047300,2021,0,2,0,2
Queens,047300,2022,0,2,0,2
Queens,047300,2023,0,1,0,1
Queens,047500,2009,0,10,4,14
Queens,047500,2010,0,13,0,13
Queens,047500,2011,1,4,0,5
Queens,047500,2012,2,26,6,34
Queens,047500,2013,2,7,1,10
Queens,047500,2014,0,7,0,7
Queens,047500,2015,3,15,1,19
Queens,047500,2016,0,7,10,17
Queens,047500,2017,0,8,0,8
Queens,047500,2018,0,5,9,14
Queens,047500,2019,0,8,0,8
Queens,047500,2020,0,2,0,2
Queens,047500,2022,0,4,0,4
Queens,047500,2023,0,1,0,1
Queens,047600,2009,0,2,0,2
Queens,047600,2010,2,6,3,11
Queens,047600,2011,3,7,1,11
Queens,047600,2012,0,4,4,8
Queens,047600,2013,3,7,0,10
Queens,047600,2014,2,8,1,11
Queens,047600,2015,1,8,3,12
Queens,047600,2016,1,9,2,12
Queens,047600,2017,5,6,3,14
Queens,047600,2018,1,3,0,4
Queens,047600,2019,6,9,0,15
Queens,047600,2020,1,8,0,9
Queens,047600,2021,0,10,0,10
Queens,047600,2022,0,3,0,3
Queens,047600,2023,0,4,0,4
Queens,047801,2009,0,10,0,10
Queens,047801,2010,0,8,0,8
Queens,047801,2011,2,10,0,12
Queens,047801,2012,5,9,0,14
Queens,047801,2013,1,7,0,8
Queens,047801,2014,0,14,0,14
Queens,047801,2015,1,11,0,12
Queens,047801,2016,0,5,2,7
Queens,047801,2017,2,11,7,20
Queens,047801,2018,1,9,0,10
Queens,047801,2019,0,9,7,16
Queens,047801,2020,1,22,0,23
Queens,047801,2021,1,6,0,7
Queens,047801,2022,0,6,0,6
Queens,047801,2023,0,4,0,4
Queens,047802,2009,0,3,0,3
Queens,047802,2010,0,3,0,3
Queens,047802,2011,0,2,0,2
Queens,047802,2012,0,2,2,4
Queens,047802,2013,0,1,0,1
Queens,047802,2014,0,1,0,1
Queens,047802,2015,2,5,0,7
Queens,047802,2016,0,9,0,9
Queens,047802,2017,0,5,0,5
Queens,047802,2018,0,7,0,7
Queens,047802,2019,0,2,0,2
Queens,047802,2021,0,7,0,7
Queens,047802,2022,0,4,0,4
Queens,047900,2009,4,7,6,17
Queens,047900,2010,3,14,1,18
Queens,047900,2011,3,8,1,12
Queens,047900,2012,1,8,3,12
Queens,047900,2013,2,10,0,12
Queens,047900,2014,2,10,2,14
Queens,047900,2015,0,14,6,20
Queens,047900,2016,3,17,1,21
Queens,047900,2017,6,25,0,31
Queens,047900,2018,6,10,0,16
Queens,047900,2019,3,22,1,26
Queens,047900,2020,2,10,2,14
Queens,047900,2021,0,10,0,10
Queens,047900,2022,0,4,0,4
Queens,047900,2023,0,1,0,1
Queens,048000,2009,3,2,0,5
Queens,048000,2010,1,11,0,12
Queens,048000,2011,1,1,0,2
Queens,048000,2012,0,4,0,4
Queens,048000,2013,0,6,1,7
Queens,048000,2014,0,6,0,6
Queens,048000,2015,2,7,0,9
Queens,048000,2016,0,10,0,10
Queens,048000,2017,1,6,0,7
Queens,048000,2018,0,7,0,7
Queens,048000,2019,0,5,0,5
Queens,048000,2020,1,3,0,4
Queens,048000,2021,0,11,0,11
Queens,048000,2022,0,1,0,1
Queens,048000,2023,0,4,0,4
Queens,048100,2009,1,2,0,3
Queens,048100,2010,0,6,0,6
Queens,048100,2011,1,8,0,9
Queens,048100,2012,1,6,0,7
Queens,048100,2013,0,4,1,5
Queens,048100,2014,3,6,0,9
Queens,048100,2015,0,11,0,11
Queens,048100,2016,1,2,0,3
Queens,048100,2017,0,6,0,6
Queens,048100,2018,0,6,0,6
Queens,048100,2019,1,5,0,6
Queens,048100,2020,0,9,0,9
Queens,048100,2023,0,2,0,2
Queens,048200,2009,1,4,0,5
Queens,048200,2010,0,14,0,14
Queens,048200,2011,0,4,0,4
Queens,048200,2012,2,2,1,5
Queens,048200,2013,3,18,0,21
Queens,048200,2014,0,11,0,11
Queens,048200,2015,0,8,0,8
Queens,048200,2016,2,3,0,5
Queens,048200,2017,1,11,0,12
Queens,048200,2018,0,12,0,12
Queens,048200,2019,0,4,1,5
Queens,048200,2020,0,8,1,9
Queens,048200,2021,0,4,0,4
Queens,048200,2022,0,1,0,1
Queens,048200,2023,0,5,0,5
Queens,048301,2009,4,5,0,9
Queens,048301,2010,1,2,0,3
Queens,048301,2011,0,4,0,4
Queens,048301,2012,0,1,0,1
Queens,048301,2013,2,1,0,3
Queens,048301,2014,0,6,0,6
Queens,048301,2015,0,4,0,4
Queens,048301,2016,0,6,9,15
Queens,048301,2017,0,5,2,7
Queens,048301,2018,0,1,0,1
Queens,048301,2019,0,2,0,2
Queens,048301,2020,0,3,0,3
Queens,048301,2021,0,3,0,3
Queens,048301,2022,0,1,0,1
Queens,048302,2009,0,7,0,7
Queens,048302,2010,1,3,2,6
Queens,048302,2011,0,9,0,9
Queens,048302,2012,0,2,4,6
Queens,048302,2013,0,2,0,2
Queens,048302,2014,0,8,1,9
Queens,048302,2015,0,4,1,5
Queens,048302,2016,2,9,2,13
Queens,048302,2017,0,3,0,3
Queens,048302,2018,1,11,0,12
Queens,048302,2019,0,5,0,5
Queens,048302,2020,0,6,0,6
Queens,048302,2021,0,9,1,10
Queens,048302,2022,0,2,0,2
Queens,048400,2009,0,3,0,3
Queens,048400,2010,0,7,1,8
Queens,048400,2011,1,5,0,6
Queens,048400,2012,0,4,0,4
Queens,048400,2013,0,2,0,2
Queens,048400,2014,1,2,0,3
Queens,048400,2015,0,8,0,8
Queens,048400,2016,2,12,0,14
Queens,048400,2017,0,19,0,19
Queens,048400,2018,0,13,0,13
Queens,048400,2019,1,13,0,14
Queens,048400,2020,1,8,0,9
Queens,048400,2021,0,7,0,7
Queens,048400,2022,0,14,0,14
Queens,048400,2023,0,9,0,9
Queens,048500,2009,1,9,3,13
Queens,048500,2010,0,6,0,6
Queens,048500,2011,4,10,0,14
Queens,048500,2012,3,10,0,13
Queens,048500,2013,0,9,1,10
Queens,048500,2014,4,16,4,24
Queens,048500,2015,5,16,2,23
Queens,048500,2016,4,12,0,16
Queens,048500,2017,1,55,4,60
Queens,048500,2018,2,28,3,33
Queens,048500,2019,2,7,2,11
Queens,048500,2020,0,9,0,9
Queens,048500,2021,0,1,1,2
Queens,048500,2022,1,3,0,4
Queens,048900,2009,5,6,0,11
Queens,048900,2010,2,11,2,15
Queens,048900,2011,1,18,1,20
Queens,048900,2012,3,16,1,20
Queens,048900,2013,0,15,1,16
Queens,048900,2014,2,15,1,18
Queens,048900,2015,2,12,2,16
Queens,048900,2016,1,12,5,18
Queens,048900,2017,0,8,1,9
Queens,048900,2018,0,16,1,17
Queens,048900,2019,1,11,23,35
Queens,048900,2020,2,12,0,14
Queens,048900,2021,0,7,0,7
Queens,048900,2022,0,4,0,4
Queens,048900,2023,1,0,0,1
Queens,049201,2010,2,3,0,5
Queens,049201,2014,0,1,0,1
Queens,049201,2015,0,6,0,6
Queens,049201,2016,2,5,0,7
Queens,049201,2018,0,2,0,2
Queens,049201,2019,0,1,0,1
Queens,049201,2020,1,2,0,3
Queens,049202,2012,0,3,1,4
Queens,049202,2014,1,1,0,2
Queens,049202,2015,0,2,0,2
Queens,049202,2016,0,8,0,8
Queens,049202,2017,0,2,0,2
Queens,049202,2018,0,6,0,6
Queens,049202,2019,0,4,0,4
Queens,049202,2020,0,4,0,4
Queens,049202,2021,0,2,0,2
Queens,049202,2022,0,5,0,5
Queens,049202,2023,0,2,0,2
Queens,049301,2009,3,2,0,5
Queens,049301,2010,1,1,0,2
Queens,049301,2011,0,4,0,4
Queens,049301,2012,2,7,2,11
Queens,049301,2015,0,3,0,3
Queens,049301,2016,1,7,0,8
Queens,049301,2017,0,4,0,4
Queens,049301,2019,0,4,0,4
Queens,049301,2020,0,0,3,3
Queens,049301,2021,0,2,0,2
Queens,049301,2022,0,3,0,3
Queens,049302,2009,0,16,3,19
Queens,049302,2010,5,15,0,20
Queens,049302,2011,1,10,0,11
Queens,049302,2012,0,8,1,9
Queens,049302,2013,1,5,3,9
Queens,049302,2014,0,4,0,4
Queens,049302,2015,1,14,0,15
Queens,049302,2016,0,15,2,17
Queens,049302,2017,0,9,0,9
Queens,049302,2018,2,9,0,11
Queens,049302,2019,0,11,0,11
Queens,049302,2020,0,14,0,14
Queens,049302,2021,0,6,0,6
Queens,049302,2022,0,2,0,2
Queens,049302,2023,0,1,0,1
Queens,049500,2010,0,2,0,2
Queens,049500,2011,1,3,0,4
Queens,049500,2012,3,1,0,4
Queens,049500,2013,0,2,0,2
Queens,049500,2015,0,1,0,1
Queens,049500,2017,0,1,3,4
Queens,049500,2019,0,9,0,9
Queens,049500,2023,0,1,0,1
Queens,049600,2009,0,3,0,3
Queens,049600,2010,0,6,1,7
Queens,049600,2011,0,5,0,5
Queens,049600,2012,2,1,0,3
Queens,049600,2013,2,4,0,6
Queens,049600,2014,0,6,0,6
Queens,049600,2015,0,6,0,6
Queens,049600,2016,1,8,0,9
Queens,049600,2017,0,10,0,10
Queens,049600,2018,0,9,1,10
Queens,049600,2019,0,12,0,12
Queens,049600,2020,2,12,0,14
Queens,049600,2021,0,15,0,15
Queens,049600,2022,0,6,0,6
Queens,049600,2023,0,4,0,4
Queens,049700,2009,0,4,2,6
Queens,049700,2010,2,2,2,6
Queens,049700,2011,0,7,0,7
Queens,049700,2012,0,6,3,9
Queens,049700,2013,0,13,4,17
Queens,049700,2014,1,12,0,13
Queens,049700,2015,0,5,0,5
Queens,049700,2016,0,1,0,1
Queens,049700,2017,2,8,0,10
Queens,049700,2018,0,7,0,7
Queens,049700,2019,1,9,0,10
Queens,049700,2020,1,3,0,4
Queens,049700,2021,0,2,0,2
Queens,049900,2009,2,6,0,8
Queens,049900,2010,1,11,0,12
Queens,049900,2011,3,5,7,15
Queens,049900,2012,1,13,2,16
Queens,049900,2013,4,8,0,12
Queens,049900,2014,1,2,0,3
Queens,049900,2015,2,9,2,13
Queens,049900,2016,1,14,4,19
Queens,049900,2017,1,11,0,12
Queens,049900,2018,2,27,5,34
Queens,049900,2019,4,7,1,12
Queens,049900,2020,1,16,6,23
Queens,049900,2021,0,1,1,2
Queens,049900,2022,0,3,0,3
Queens,049900,2023,0,1,0,1
Queens,050000,2009,4,17,0,21
Queens,050000,2010,0,1,0,1
Queens,050000,2011,3,3,0,6
Queens,050000,2012,0,18,0,18
Queens,050000,2013,1,3,0,4
Queens,050000,2014,0,8,0,8
Queens,050000,2015,0,15,0,15
Queens,050000,2016,0,5,6,11
Queens,050000,2017,1,11,2,14
Queens,050000,2018,1,10,1,12
Queens,050000,2019,0,3,0,3
Queens,050000,2020,5,8,4,17
Queens,050000,2021,0,3,0,3
Queens,050000,2022,0,6,0,6
Queens,050000,2023,0,3,0,3
Queens,050201,2009,1,1,0,2
Queens,050201,2010,2,1,0,3
Queens,050201,2011,0,3,0,3
Queens,050201,2012,0,2,0,2
Queens,050201,2015,0,0,1,1
Queens,050201,2016,0,1,0,1
Queens,050201,2017,0,7,0,7
Queens,050201,2018,0,3,0,3
Queens,050201,2019,1,4,3,8
Queens,050201,2020,0,2,0,2
Queens,050201,2021,1,7,0,8
Queens,050201,2022,0,5,0,5
Queens,050201,2023,0,8,0,8
Queens,050202,2011,0,1,0,1
Queens,050202,2012,0,3,3,6
Queens,050202,2013,1,0,0,1
Queens,050202,2014,0,3,1,4
Queens,050202,2015,0,0,1,1
Queens,050202,2016,0,6,1,7
Queens,050202,2017,1,1,0,2
Queens,050202,2018,1,4,0,5
Queens,050202,2019,0,7,5,12
Queens,050202,2020,0,1,0,1
Queens,050202,2021,0,3,0,3
Queens,050202,2022,0,4,0,4
Queens,050202,2023,0,4,0,4
Queens,050400,2010,0,4,0,4
Queens,050400,2011,0,1,0,1
Queens,050400,2012,0,4,0,4
Queens,050400,2014,0,8,1,9
Queens,050400,2015,0,6,0,6
Queens,050400,2016,1,1,0,2
Queens,050400,2017,2,12,0,14
Queens,050400,2018,0,8,0,8
Queens,050400,2019,0,4,0,4
Queens,050400,2020,0,2,0,2
Queens,050400,2021,0,9,0,9
Queens,050400,2022,0,10,0,10
Queens,050400,2023,0,2,0,2
Queens,050500,2009,0,3,0,3
Queens,050500,2010,1,1,0,2
Queens,050500,2014,0,3,0,3
Queens,050500,2015,1,0,0,1
Queens,050500,2016,3,2,0,5
Queens,050500,2017,1,2,0,3
Queens,050500,2018,0,1,0,1
Queens,050500,2019,0,3,0,3
Queens,050500,2020,0,2,0,2
Queens,050500,2021,0,3,0,3
Queens,050500,2022,0,1,0,1
Queens,050500,2023,0,1,0,1
Queens,050600,2009,0,3,1,4
Queens,050600,2010,0,1,0,1
Queens,050600,2011,5,3,0,8
Queens,050600,2013,0,1,0,1
Queens,050600,2014,0,2,0,2
Queens,050600,2015,0,5,0,5
Queens,050600,2016,1,4,0,5
Queens,050600,2017,1,9,1,11
Queens,050600,2018,1,8,0,9
Queens,050600,2019,0,3,0,3
Queens,050600,2020,0,12,1,13
Queens,050600,2021,0,10,0,10
Queens,050600,2022,0,5,0,5
Queens,050600,2023,0,4,0,4
Queens,050700,2009,1,5,1,7
Queens,050700,2010,2,4,1,7
Queens,050700,2011,0,5,0,5
Queens,050700,2012,1,3,0,4
Queens,050700,2014,1,9,0,10
Queens,050700,2015,2,9,0,11
Queens,050700,2016,2,6,0,8
Queens,050700,2017,2,7,0,9
Queens,050700,2018,1,3,0,4
Queens,050700,2019,5,5,0,10
Queens,050700,2020,1,8,0,9
Queens,050700,2021,0,7,0,7
Queens,050700,2022,0,2,0,2
Queens,050700,2023,0,2,0,2
Queens,050800,2009,0,1,0,1
Queens,050800,2010,0,4,0,4
Queens,050800,2012,0,1,0,1
Queens,050800,2013,1,1,0,2
Queens,050800,2014,0,9,0,9
Queens,050800,2015,0,7,0,7
Queens,050800,2016,0,5,0,5
Queens,050800,2017,0,11,0,11
Queens,050800,2018,0,10,0,10
Queens,050800,2019,3,5,0,8
Queens,050800,2020,0,12,0,12
Queens,050800,2021,0,10,0,10
Queens,050800,2022,0,5,0,5
Queens,050800,2023,0,4,0,4
Queens,051000,2009,0,2,0,2
Queens,051000,2011,1,2,0,3
Queens,051000,2012,0,8,0,8
Queens,051000,2013,0,4,0,4
Queens,051000,2014,0,2,0,2
Queens,051000,2015,0,2,0,2
Queens,051000,2016,0,6,0,6
Queens,051000,2017,0,4,0,4
Queens,051000,2018,0,3,0,3
Queens,051000,2019,0,6,0,6
Queens,051000,2020,2,5,0,7
Queens,051000,2021,0,3,0,3
Queens,051000,2022,0,10,0,10
Queens,051000,2023,0,5,0,5
Queens,051100,2009,0,4,0,4
Queens,051100,2010,2,6,0,8
Queens,051100,2011,1,7,1,9
Queens,051100,2012,2,6,0,8
Queens,051100,2013,0,7,0,7
Queens,051100,2014,1,6,0,7
Queens,051100,2015,4,12,0,16
Queens,051100,2016,3,10,0,13
Queens,051100,2017,0,6,0,6
Queens,051100,2018,0,3,0,3
Queens,051100,2019,2,1,0,3
Queens,051100,2020,0,1,0,1
Queens,051100,2021,0,4,0,4
Queens,051100,2022,0,2,0,2
Queens,051100,2023,0,1,0,1
Queens,051200,2009,0,1,0,1
Queens,051200,2010,0,1,0,1
Queens,051200,2011,0,4,0,4
Queens,051200,2012,0,4,0,4
Queens,051200,2013,0,2,0,2
Queens,051200,2014,1,0,0,1
Queens,051200,2015,0,8,0,8
Queens,051200,2016,0,11,0,11
Queens,051200,2017,1,4,0,5
Queens,051200,2018,1,11,0,12
Queens,051200,2019,0,4,0,4
Queens,051200,2020,1,7,0,8
Queens,051200,2021,0,7,0,7
Queens,051200,2022,0,23,0,23
Queens,051200,2023,0,2,0,2
Queens,051300,2009,2,0,5,7
Queens,051300,2010,0,0,2,2
Queens,051300,2011,1,4,3,8
Queens,051300,2012,3,2,0,5
Queens,051300,2013,2,4,0,6
Queens,051300,2014,3,8,3,14
Queens,051300,2015,0,7,0,7
Queens,051300,2016,3,8,0,11
Queens,051300,2017,0,7,2,9
Queens,051300,2018,1,0,0,1
Queens,051300,2019,0,9,0,9
Queens,051300,2020,0,9,0,9
Queens,051300,2021,0,2,0,2
Queens,051300,2023,0,1,0,1
Queens,051500,2009,2,3,0,5
Queens,051500,2010,0,6,0,6
Queens,051500,2011,0,7,0,7
Queens,051500,2012,4,2,0,6
Queens,051500,2013,1,3,0,4
Queens,051500,2014,1,5,0,6
Queens,051500,2015,1,5,0,6
Queens,051500,2016,1,11,4,16
Queens,051500,2017,1,8,0,9
Queens,051500,2018,0,5,0,5
Queens,051500,2019,1,6,0,7
Queens,051500,2020,9,2,0,11
Queens,051500,2021,0,3,0,3
Queens,051500,2022,0,4,0,4
Queens,051600,2010,0,1,0,1
Queens,051600,2011,3,4,0,7
Queens,051600,2013,2,1,0,3
Queens,051600,2014,0,3,0,3
Queens,051600,2015,0,5,0,5
Queens,051600,2016,0,10,0,10
Queens,051600,2017,0,6,0,6
Queens,051600,2018,0,3,0,3
Queens,051600,2019,0,2,0,2
Queens,051600,2020,0,3,0,3
Queens,051600,2021,0,7,0,7
Queens,051600,2022,0,8,0,8
Queens,051600,2023,0,3,0,3
Queens,051700,2009,1,8,0,9
Queens,051700,2010,2,6,0,8
Queens,051700,2011,2,8,1,11
Queens,051700,2012,3,14,2,19
Queens,051700,2013,1,7,0,8
Queens,051700,2014,0,7,3,10
Queens,051700,2015,1,8,3,12
Queens,051700,2016,0,24,1,25
Queens,051700,2017,1,9,2,12
Queens,051700,2018,0,14,5,19
Queens,051700,2019,4,4,2,10
Queens,051700,2020,0,8,0,8
Queens,051700,2021,0,2,0,2
Queens,051700,2022,1,3,0,4
Queens,051700,2023,0,9,0,9
Queens,051800,2010,0,1,0,1
Queens,051800,2012,0,1,0,1
Queens,051800,2014,0,3,0,3
Queens,051800,2015,1,2,0,3
Queens,051800,2016,0,5,0,5
Queens,051800,2017,0,5,0,5
Queens,051800,2018,1,6,0,7
Queens,051800,2019,0,1,0,1
Queens,051800,2020,0,7,0,7
Queens,051800,2021,0,17,0,17
