geoid,borough,year,median_rent,median_income,total_pop,white_non_hisp,total_housing_units,vacant_housing_units
161700,Queens,2009,1295.0,79023.08583814435,4338,2435,1604,74
162100,Queens,2009,1293.1594437422336,66716.60616681122,5995,1466,1890,151
990100,Brooklyn,2009,1088.8958055438811,64757.758097114005,78562,47079,32877,3704
000100,Brooklyn,2013,1745.5175348155751,105463.32736363664,6660,4524,3881,530
000101,Brooklyn,2013,1729.3295351669522,103489.75218936744,846,570,491,66
000102,Brooklyn,2013,1771.7976726009294,98492.95286974464,258,159,141,18
000103,Brooklyn,2013,1753.7867867161438,103881.02665301459,492,326,283,38
000104,Brooklyn,2013,1747.7706628477904,105680.78927986906,1405,955,820,112
000200,Queens,2013,1288.6237011703936,59487.33443572235,9172,638,2797,266
000201,Manhattan,2013,634.0,19333.0,2585,339,939,79
000202,Manhattan,2013,620.0388009875222,26335.53853325848,7557,1820,3392,245
000300,Staten Island,2013,1139.586444001251,56623.49288132664,1667,786,1083,227
000301,Brooklyn,2013,1903.0,109375.0,3896,2966,2144,345
000400,Bronx,2013,1352.1000808559052,66969.41650315719,10087,724,3234,246
000500,Brooklyn,2013,1131.5235353611627,56838.91908398646,609,291,299,35
000501,Brooklyn,2013,1980.0,98073.0,4400,3330,1948,167
000502,Brooklyn,2013,1904.0,92219.0,2543,1970,1702,263
000600,Manhattan,2013,797.3316329422433,30464.121918041154,17097,2315,6341,438
000700,Brooklyn,2013,1674.2344432870807,96047.82048362854,17563,10054,10201,1429
000701,Brooklyn,2013,1653.251228134613,94907.74422661953,2276,1291,1335,184
000702,Brooklyn,2013,1653.2512281346128,94907.74422661953,2883,1636,1691,234
000800,Manhattan,2013,1137.779227164819,46496.26148734372,20008,4312,7313,457
000900,Brooklyn,2013,1793.0260143138466,108048.0045968944,7822,4697,4180,792
001000,Queens,2013,1310.0,63102.0,3614,477,1078,91
001001,Manhattan,2013,1387.1102468509723,78852.93684714644,1863,1187,878,79
001002,Manhattan,2013,474.0,18270.0,6329,277,2306,129
001100,Brooklyn,2013,1322.3093681917212,53636.53267973857,3672,963,1889,450
001200,Manhattan,2013,1067.9274752475249,56880.806188118804,8080,2756,3212,192
001300,Manhattan,2013,1906.1347883321027,115885.69477056708,6403,4120,4104,881
001400,Queens,2013,1509.0,68571.0,3768,933,1152,124
001401,Manhattan,2013,986.0,87426.0,3289,2135,1708,131
001402,Manhattan,2013,860.0,35455.0,3050,922,1464,128
001501,Manhattan,2013,1151.890586887476,66968.70572033456,8250,3973,5094,715
001502,Brooklyn,2013,1939.5603785721341,104104.41200538952,8441,4651,4491,949
001600,Bronx,2013,1029.106636072701,36418.073244369305,16539,1169,6157,367
001700,Staten Island,2013,997.0,64107.0,1510,504,634,73
001800,Manhattan,2013,1269.7932035732088,49767.719831273644,3536,957,1394,161
001801,Manhattan,2013,1262.5260702096637,49281.98007270277,939,252,372,43
001802,Manhattan,2013,1268.9926652381735,49630.49489039064,1339,359,527,61
001803,Manhattan,2013,1268.9926652381737,49630.49489039064,4129,1105,1623,188
001804,Queens,2013,1269.397420997127,49654.9338277769,2219,597,871,100
001901,Bronx,2013,1241.7453411175622,48458.74026284262,460,107,192,15
001902,Bronx,2013,1232.0371073823896,49133.41496860831,785,169,323,25
001903,Bronx,2013,1265.8331443695188,49891.09189607406,1413,315,594,48
001904,Bronx,2013,1262.697568795084,49440.28292813251,1233,273,518,42
002000,Manhattan,2013,622.0134259211861,29383.394077709858,9673,318,3583,197
002001,Queens,2013,852.6833335331931,48822.04586254417,5709,1846,2293,117
002002,Staten Island,2013,1015.7832363571055,57088.4225643753,6908,2585,2599,134
002100,Manhattan,2013,1715.911751087787,150902.97986566246,15290,8613,6854,758
002200,Brooklyn,2013,1127.5328201304649,43556.246758967194,6545,1179,2461,176
002201,Manhattan,2013,910.0,38981.0,6762,1067,3030,212
002202,Manhattan,2013,1967.0,83309.0,2256,1147,1045,50
002300,Bronx,2013,366.8150397010742,15216.75432041102,8564,132,3540,144
002400,Queens,2013,840.7700074673648,42174.25128381357,8273,956,2948,164
002500,Bronx,2013,514.2139332131087,17483.4054080597,16718,314,7007,387
002600,Queens,2013,1157.0,92946.0,2445,426,682,36
002601,Manhattan,2013,963.0,52773.0,3774,1226,1593,85
002602,Manhattan,2013,998.0,54938.0,4520,1891,2177,118
002700,Manhattan,2013,1315.1814480953767,35533.51875545216,3432,812,1174,142
002701,Bronx,2013,630.0,26094.0,3136,0,1092,45
002702,Bronx,2013,943.0,19237.0,4666,82,1447,84
002800,Queens,2013,998.7929769422127,44611.03700146291,16278,2345,6755,254
002900,Manhattan,2013,857.350613681229,35145.2004119818,7622,398,2944,406
002901,Brooklyn,2013,543.7429002027551,21291.803136161318,5459,158,2119,176
002902,Manhattan,2013,858.633056770892,35146.28814163813,1787,94,690,95
003000,Queens,2013,1330.3625174723911,53308.88282761083,3723,1644,1255,31
003001,Manhattan,2013,1763.0,67700.0,4301,2112,2553,253
003002,Manhattan,2013,1353.0,53047.0,3031,1675,1885,94
003100,Manhattan,2013,1547.3009851984089,90635.23647604344,5070,1806,1903,229
003101,Bronx,2013,1551.6715829624923,90986.74672600126,1446,518,543,65
003102,Bronx,2013,1551.671582962492,90986.74672600126,1315,471,494,59
003200,Manhattan,2013,1576.4695904474947,66381.26872000893,8841,5484,5262,520
003300,Bronx,2013,1455.2275390758537,94943.91403132142,13850,5816,6019,549
003301,Brooklyn,2013,1475.7477074097317,95708.43134350107,1699,740,744,68
003302,Bronx,2013,1455.1522982304703,94946.42954251186,3010,1264,1308,119
003400,Queens,2013,1523.6136347762929,74102.36804056601,12221,7290,6397,433
003500,Bronx,2013,844.3453237410072,31712.146914047706,5282,333,2224,149
003600,Brooklyn,2013,1306.7223233969137,66765.15230518547,10414,4036,3886,362
003601,Manhattan,2013,950.0,40433.0,3299,935,1613,234
003602,Manhattan,2013,1536.0,62667.0,2918,1568,1586,192
003700,Bronx,2013,1735.729240806643,85565.96026097273,3207,2405,1888,235
003800,Brooklyn,2013,1473.5986660538483,61235.09488166217,14407,7095,7842,930
003900,Bronx,2013,1226.2525793318832,65448.59399921922,17927,6697,8027,1021
004001,Bronx,2013,1180.9337311492975,58479.9159504422,10265,2863,3945,352
004002,Manhattan,2013,1211.2470391331808,59415.97925219433,8287,2782,3226,258
004003,Manhattan,2013,1209.728806991863,60444.81280406423,3326,1184,1321,100
004004,Manhattan,2013,1212.4522126965785,60553.378627374885,6045,2165,2407,183
004100,Bronx,2013,1119.355714610316,46865.098954783,17597,4942,7597,778
004200,Bronx,2013,1229.6950083868355,68375.00676730869,17286,4017,5898,368
004300,Bronx,2013,1076.846740450803,51481.70907004994,14799,4720,7323,665
004400,Bronx,2013,1456.2289966394621,77572.21003360537,24905,15206,11005,410
004401,Queens,2013,1308.0,48689.0,3751,398,1025,10
004500,Brooklyn,2013,1485.5888456549935,90950.16054186481,6939,4952,3872,290
004600,Brooklyn,2013,1078.100192830948,57016.021466281556,3025,1290,1295,111
004700,Brooklyn,2013,1095.2827804107424,61079.86554326837,10991,5896,5109,484
004800,Bronx,2013,1564.1329601119664,77428.65255423373,11432,5356,5197,459
004900,Brooklyn,2013,1819.7528470715833,98754.83961496747,7376,5842,4170,573
005000,Brooklyn,2013,1707.2052215248805,80287.90457948367,10763,8289,6179,800
005001,Bronx,2013,1230.0,30106.0,4782,0,1573,141
005002,Bronx,2013,1042.0,32788.0,5644,26,1936,280
005100,Bronx,2013,973.0361899141686,42889.27674146735,10035,2268,3869,200
005200,Bronx,2013,1550.818994657071,102202.70592083744,9171,3285,3420,406
005201,Brooklyn,2013,525.0,17292.0,1696,1188,1127,87
005202,Brooklyn,2013,1495.9306837170666,72577.6451946815,2516,2153,1519,133
005300,Bronx,2013,1136.9341404863794,43625.36436697631,343,121,184,27
005301,Bronx,2013,1136.9341404863792,43625.364366976304,3480,1226,1866,272
005302,Bronx,2013,1140.0946900988147,43828.368948970965,5126,1811,2749,402
005303,Bronx,2013,1136.9341404863792,43625.364366976304,446,157,239,35
005400,Bronx,2013,1420.0981438134756,65776.08116508019,19420,7283,8296,972
005500,Queens,2013,1542.0,57981.0,1174,310,393,26
005501,Manhattan,2013,2001.0,119853.0,5079,4166,2483,293
005502,Manhattan,2013,2001.0,114643.0,2383,1632,1262,82
005600,Bronx,2013,1518.30073985203,75494.9102179564,5001,1750,3258,741
005601,Brooklyn,2013,1268.0,51339.0,2622,1995,1477,72
005602,Brooklyn,2013,1254.0586588388187,51986.276553911994,1848,1105,920,35
005700,Manhattan,2013,1621.392708043418,94914.92541052046,7186,3912,3637,214
005800,Queens,2013,1427.730923007278,76280.16925480959,12591,6138,6109,381
005900,Brooklyn,2013,1556.443635527627,86495.6831941145,4195,2967,2282,278
005901,Brooklyn,2013,1556.4436355276264,86495.68319411448,5983,4233,3255,397
005902,Bronx,2013,1344.4588842853113,61258.17203343358,5654,2080,2686,265
006000,Brooklyn,2013,1632.7728546411652,80353.19942321086,9652,5673,4219,264
006100,Bronx,2013,1471.1228807718812,69683.38821502411,14499,7275,7806,820
006200,Brooklyn,2013,1161.3941835323483,50485.00912040703,15324,3929,5301,269
006201,Queens,2013,1212.4236226171697,54116.02297069842,5627,3713,2908,76
006202,Queens,2013,1494.8562232253732,55919.30158215856,6856,3158,2748,121
006300,Bronx,2013,1568.9043784435905,68007.82883147192,5933,3118,3185,341
006301,Bronx,2013,1569.3265359903774,67951.52070386324,9546,5005,5124,548
006302,Bronx,2013,1571.6857112115345,68125.05917796429,3160,1665,1698,182
006400,Bronx,2013,1438.607687909653,63790.66490986606,18518,10111,9217,884
006500,Bronx,2013,1591.2352941176468,67309.76580269006,17281,9813,8211,938
006501,Queens,2013,1444.0,57341.0,3393,2473,1873,172
006502,Queens,2013,1425.0,56123.0,4026,2456,1938,222
006600,Brooklyn,2013,1225.6407108239096,72697.5098546042,15475,9151,8432,1057
006700,Bronx,2013,1321.7941575378195,69335.23192488262,19170,9548,9156,1033
006800,Bronx,2013,1557.1878445699106,64954.794885420124,15055,7924,7610,793
006900,Bronx,2013,1350.1259360481008,64404.5072970757,15235,5552,6695,565
006901,Bronx,2013,1350.1259360481006,64404.5072970757,1268,462,557,47
006902,Bronx,2013,1350.1259360481006,64404.50729707571,1783,650,784,66
007000,Brooklyn,2013,1513.2736288328404,69099.91907087888,2229,1258,982,106
007001,Bronx,2013,1518.1215408369296,69428.61118809137,3522,2004,1555,169
007002,Bronx,2013,1518.1215408369296,69428.61118809137,19517,11103,8618,936
007100,Bronx,2013,1306.5116951865075,72504.8931429275,16239,7466,8259,886
007200,Brooklyn,2013,1562.9307987837758,70444.90649652862,15819,6422,7715,1278
007300,Bronx,2013,1514.0606325608512,71970.7791138318,13722,7232,8127,1090
007400,Brooklyn,2013,1287.6243600589999,71978.2603730439,18483,6345,7462,874
007500,Bronx,2013,1473.027821660523,65370.56248902932,22784,11018,10310,698
007600,Bronx,2013,1324.0093970893972,48230.94943866944,12014,1821,4899,827
007700,Bronx,2013,1770.4870448421198,84318.96462378222,14438,8304,8313,1368
007800,Bronx,2013,1504.6460593142933,65437.6751637415,19656,5901,9242,1321
007900,Bronx,2013,1273.199505125486,60762.38734535171,14141,4940,6737,607
008000,Brooklyn,2013,1622.5499785499785,80478.5827970828,9324,4283,5193,797
008100,Manhattan,2013,1471.5123721298673,80316.32444766391,13262,8147,7490,882
008200,Brooklyn,2013,1558.7195638229634,67706.46504169339,7795,2765,4067,770
008300,Bronx,2013,984.5583375423912,37764.657551049866,13858,3181,5794,562
008400,Bronx,2013,1429.6700715015322,61770.40564351379,7832,1625,2984,367
008500,Bronx,2013,721.3387601308118,21740.24093558936,14065,588,5321,356
008600,Queens,2013,784.2780128066122,42479.228220613055,6317,1118,2535,270
008601,Brooklyn,2013,1952.729642603763,137521.21186982916,2713,1815,1588,300
008602,Manhattan,2013,1883.4162698315868,94193.0842293858,36,19,19,3
008603,Manhattan,2013,2001.0,148060.0,4386,3947,3483,1025
008700,Bronx,2013,1279.251193639267,58226.789142658985,16776,5020,7530,546
008800,Brooklyn,2013,1658.5633380478077,78975.86691758451,13408,6854,7878,1257
008900,Bronx,2013,1302.825661552146,60141.013564598616,8994,3708,4738,421
009000,Bronx,2013,1402.0414474476718,70240.33145097567,13519,4676,7527,1584
009001,Bronx,2013,1403.9338369002658,70380.49489439084,426,150,239,51
009002,Bronx,2013,1403.9338369002658,70380.49489439082,423,149,238,50
009100,Manhattan,2013,1689.6967230015202,93550.81059924359,8843,5668,5542,597
009200,Bronx,2013,1339.2224049828421,48257.446944631054,9892,1742,4108,453
009201,Bronx,2013,1338.8098225340486,48214.60445728437,1103,194,458,50
009202,Bronx,2013,1338.8098225340486,48214.60445728436,1104,194,458,50
009300,Bronx,2013,1372.396990525729,66862.59502136355,705,252,329,34
009301,Bronx,2013,1372.396990525729,66862.59502136355,2247,804,1047,108
009302,Bronx,2013,1372.9013726049593,66861.98331103794,13128,4703,6122,630
009400,Brooklyn,2013,1151.1611729938622,42916.34246419641,5992,823,1819,145
009401,Brooklyn,2013,1151.1611729938622,42916.34246419641,1391,191,422,34
009402,Brooklyn,2013,1151.1611729938622,42916.34246419641,1392,191,423,34
009500,Manhattan,2013,1837.4415584415583,108365.02548084826,6083,4076,2481,309
009600,Bronx,2013,1281.7443205287072,44409.582321354814,12066,1486,3948,349
009601,Staten Island,2013,1125.0,58021.0,3879,2902,1519,33
009602,Staten Island,2013,1212.0,70227.0,3306,2644,1420,124
009700,Manhattan,2013,1174.2323266407964,61595.33845115573,2264,1233,1163,110
009701,Manhattan,2013,1174.2323266407961,61595.33845115572,6834,3721,3512,333
009702,Manhattan,2013,1191.9786821968185,62714.25482071287,2894,1588,1496,144
009800,Bronx,2013,1458.444484417862,63117.20717722714,22230,6034,9813,1366
009900,Manhattan,2013,1951.7807897318005,128309.93993807175,388,228,257,41
009901,Manhattan,2013,2001.0,132462.0,1401,849,945,151
009902,Manhattan,2013,2001.0,132462.0,566,343,382,61
009903,Manhattan,2013,2001.0,132462.0,1228,743,827,132
010000,Brooklyn,2013,1360.8862614487928,53094.41698584512,12010,1820,4317,299
010100,Brooklyn,2013,1364.0053016914917,60861.01136076747,7913,3483,3504,296
010200,Brooklyn,2013,1189.4920836704032,54416.76794175431,8653,822,2599,287
010300,Manhattan,2013,1586.0396982216635,64707.19400035926,5151,3229,3155,372
010400,Brooklyn,2013,1234.2573206442166,44959.76034040996,7677,851,2679,411
010401,Brooklyn,2013,1234.2573206442166,44959.76034040995,1625,180,567,87
010402,Brooklyn,2013,1234.2573206442166,44959.76034040995,1626,180,567,87
010500,Queens,2013,1316.230252616441,53693.178927709916,9380,3776,3694,206
010600,Brooklyn,2013,1157.675142118863,42737.654160206715,5167,272,1339,76
010601,Manhattan,2013,1799.5103533480333,104140.7075816808,9430,6084,5685,895
010602,Manhattan,2013,1733.536608443993,93015.38427509271,7110,3777,3592,443
010701,Brooklyn,2013,1747.7706628477906,105680.78927986909,28,19,16,2
010800,Brooklyn,2013,1588.8597427233387,75092.12863833067,5406,2286,2796,519
010801,Brooklyn,2013,1588.8597427233387,75092.12863833067,5024,2125,2599,482
010802,Brooklyn,2013,1588.8597427233385,75092.12863833067,4564,1930,2361,438
010803,Brooklyn,2013,1588.8597427233387,75092.12863833067,1867,790,966,179
010900,Manhattan,2013,2001.0,131250.0,182,139,92,16
011000,Bronx,2013,1683.9902056489054,79852.61379266134,13381,7012,6806,1122
011100,Manhattan,2013,1765.2866334610744,84801.12532955401,7162,3899,3838,557
011200,Brooklyn,2013,1169.8462438567751,33667.04586941259,8540,2770,2821,138
011201,Manhattan,2013,1541.9166666666665,87552.038510101,6336,4898,3140,660
011202,Manhattan,2013,1584.500762195122,80685.48109756097,183,136,79,13
011203,Manhattan,2013,1723.43938507064,83855.39539827328,3525,2606,2176,628
011204,Manhattan,2013,1584.5007621951218,80685.48109756097,4028,2999,1741,280
011300,Manhattan,2013,1436.810896708286,61276.23632236096,4405,2459,2066,129
011400,Brooklyn,2013,1053.7807466363463,42215.79079022172,5234,2932,1686,221
011401,Manhattan,2013,941.4511100614078,78212.63627775155,4234,2621,2671,696
011402,Manhattan,2013,1563.8339011925045,96087.1269165247,5870,4532,3397,729
011500,Manhattan,2013,1711.454839361487,62012.74802990504,4944,2537,2898,648
011502,Bronx,2013,931.0,21016.0,4517,15,1537,153
011600,Brooklyn,2013,1102.2776277813985,52226.85718275766,10687,3153,4748,709
011700,Bronx,2013,1591.9826533578835,71018.70840197694,3117,1625,1800,251
011701,Bronx,2013,1591.9826533578835,71018.70840197694,886,462,512,71
011702,Bronx,2013,1591.0525505100654,71001.10427955244,6284,3271,3626,505
011800,Bronx,2013,1627.030128622191,89835.72008407986,19151,12052,9319,1390
011900,Bronx,2013,1013.6058270564773,33741.29110307105,3912,947,1845,157
011901,Bronx,2013,1013.8707725875237,33782.10552414956,4030,978,1902,162
011902,Bronx,2013,1013.8707725875236,33782.10552414956,2116,514,999,85
012000,Brooklyn,2013,1680.6509376163663,97902.07695834136,7582,3369,3655,816
012100,Brooklyn,2013,1451.6139015728056,68820.24720953831,13439,8877,7407,678
012101,Bronx,2013,1141.1442056805452,44256.85117802517,4303,796,1653,172
012102,Bronx,2013,953.5429200882364,39426.666097484595,2694,770,1188,85
012200,Queens,2013,1388.2885627247877,77312.42226861489,14539,6999,6957,1500
012300,Bronx,2013,645.0,20966.0,3807,0,1500,210
012301,Queens,2013,1581.0,63611.0,2521,2133,1272,127
012400,Manhattan,2013,1849.4394174155564,97828.78013634954,12907,7590,7440,1516
012500,Bronx,2013,1413.6936608265719,63253.8847565508,11496,3253,5352,943
012600,Brooklyn,2013,1643.932012415386,81328.6194267325,7872,5797,5365,968
012601,Brooklyn,2013,1493.0498553447655,70605.62211640323,6029,2498,3010,450
012602,Brooklyn,2013,1482.1958202572891,71079.12688290988,5620,2457,2871,397
012700,Brooklyn,2013,1308.966400630604,52860.419154596515,10149,4444,6003,724
012701,Bronx,2013,656.9157195272488,21883.612885792507,2278,265,839,37
012800,Manhattan,2013,1778.3038702928873,143099.5685146444,7631,5778,4514,841
012801,Brooklyn,2013,1215.0,49688.0,2131,755,780,18
012804,Staten Island,2013,1312.0,63563.0,4137,2939,1636,180
012805,Staten Island,2013,1240.0,69264.0,3087,2799,1111,66
012806,Staten Island,2013,1152.0,60731.0,6316,3816,2676,101
012901,Bronx,2013,1539.3026346040583,55246.186756066585,8700,2865,4351,609
012902,Brooklyn,2013,1955.4499876527084,84723.59559035895,4799,2704,2829,479
013000,Bronx,2013,1354.8199419167472,118677.10780603714,11311,7197,5811,1051
013100,Bronx,2013,1455.2916420679767,69677.24036434175,11828,4023,6015,925
013200,Brooklyn,2013,1581.988015820003,78085.731738311,17812,10122,9101,826
013201,Bronx,2013,1554.0129472006715,86312.48516546909,3070,2262,1418,100
013202,Bronx,2013,1581.728317360416,78069.69784961618,654,371,334,30
013203,Bronx,2013,1332.4717504779344,72867.843200057,5937,4887,2340,84
013204,Staten Island,2013,1473.0,86964.0,4748,4007,1884,106
013300,Bronx,2013,1383.0964279216448,67507.79095154346,16489,6514,8229,1444
013301,Staten Island,2013,416.0,14710.0,1569,213,654,68
013302,Staten Island,2013,1650.9038771743697,51958.33390192253,3728,514,1208,193
013400,Brooklyn,2013,1509.8577677790277,80696.73115860518,23979,17787,13630,1592
013500,Bronx,2013,1259.7902616671165,60266.554019422714,5236,2063,2712,286
013501,Bronx,2013,1259.7902616671163,60266.55401942272,4216,1661,2183,230
013502,Bronx,2013,1259.7902616671163,60266.55401942271,5373,2117,2783,294
013600,Queens,2013,1705.1074902546554,85732.21609108282,10816,8389,6511,847
013601,Brooklyn,2013,1705.250084717045,85695.98208839618,4406,3418,2653,345
013602,Brooklyn,2013,1705.250084717045,85695.98208839618,1673,1298,1007,131
013603,Brooklyn,2013,1705.250084717045,85695.98208839618,1596,1238,961,125
013604,Brooklyn,2013,1705.250084717045,85695.98208839618,2126,1649,1280,167
013700,Brooklyn,2013,1841.4482640082501,97991.50799243727,11601,8390,7723,1754
013800,Bronx,2013,1579.6192774360195,81212.9046324304,29412,21957,14830,1306
013900,Brooklyn,2013,1822.484498855029,82307.14778932535,11354,8090,9013,1931
014000,Brooklyn,2013,1717.2153709729125,100646.92240268456,13466,9813,6851,887
014100,Brooklyn,2013,1342.6191761443247,62038.493939876964,9720,3417,4024,360
014101,Bronx,2013,1341.2531052068766,61940.03463025417,1117,392,462,41
014102,Bronx,2013,1341.2531052068766,61940.03463025417,1320,463,546,49
014200,Brooklyn,2013,1648.5762203436052,149333.37660212707,7302,5586,4230,944
014201,Queens,2013,1448.7580914264006,56563.43030293457,4510,154,1356,167
014202,Queens,2013,1182.392839643611,62498.071647093864,2610,200,687,86
014300,Bronx,2013,1284.3547446957334,54722.98904173467,8577,3165,3804,299
014400,Queens,2013,712.9489914128593,30804.857793210547,7709,265,2820,233
014401,Manhattan,2013,2001.0,110583.0,4868,4198,2963,370
014402,Manhattan,2013,1854.0,97412.0,7207,6137,4267,354
014500,Bronx,2013,1391.3692130560437,84877.65415274075,18435,7782,8496,1420
