geoid,borough,year,major_alterations,new_buildings,total_permits,minor_alterations
5502,MANHATTAN,2012,13,3,97,81
5502,MANHATTAN,2013,5,6,107,96
5502,MANHATTAN,2014,10,2,87,75
5502,MANHATTAN,2015,4,0,87,83
5502,MANHATTAN,2016,4,5,147,138
5502,MANHATTAN,2017,12,0,89,77
5502,MANHATTAN,2018,7,0,80,73
5502,MANHATTAN,2019,5,0,68,63
5502,MANHATTAN,2020,4,0,50,46
5502,MANHATTAN,2021,0,1,7,6
551,BROOKLYN,2009,3,2,23,18
551,BROOKLYN,2010,6,4,46,36
551,BROOKLYN,2011,1,2,53,50
551,BROOKLYN,2012,1,2,42,39
551,BROOKLYN,2013,15,4,66,47
551,BROOKLYN,2014,5,56,120,59
551,BROOKLYN,2015,5,2,47,40
551,BROOKLYN,2016,21,10,85,54
551,BROOKLYN,2017,6,2,50,42
551,BROOKLYN,2018,2,0,45,43
551,BROOKLYN,2019,5,5,42,32
551,BROOKLYN,2020,6,0,29,23
551,BROOKLYN,2021,1,0,8,7
551,BROOKLYN,2022,0,0,9,9
551,BROOKLYN,2023,0,0,6,6
551,QUEENS,2009,0,0,1,1
551,QUEENS,2010,0,0,7,7
551,QUEENS,2011,0,0,3,3
551,QUEENS,2012,0,0,7,7
551,QUEENS,2013,2,2,11,7
551,QUEENS,2014,0,0,23,23
551,QUEENS,2015,0,0,27,27
551,QUEENS,2016,0,0,27,27
551,QUEENS,2017,0,0,28,28
551,QUEENS,2018,1,0,14,13
551,QUEENS,2019,2,0,7,5
551,QUEENS,2020,0,0,9,9
552,BROOKLYN,2009,0,1,16,15
552,BROOKLYN,2010,0,0,15,15
552,BROOKLYN,2011,0,0,16,16
552,BROOKLYN,2012,2,0,8,6
552,BROOKLYN,2013,0,0,6,6
552,BROOKLYN,2014,0,8,20,12
552,BROOKLYN,2015,1,0,19,18
552,BROOKLYN,2016,1,0,13,12
552,BROOKLYN,2017,0,1,13,12
552,BROOKLYN,2018,0,0,14,14
552,BROOKLYN,2019,0,1,21,20
552,BROOKLYN,2020,0,0,9,9
552,BROOKLYN,2021,0,0,3,3
552,BROOKLYN,2022,1,0,1,0
552,QUEENS,2009,0,0,7,7
552,QUEENS,2010,0,0,2,2
552,QUEENS,2011,0,0,6,6
552,QUEENS,2012,0,0,2,2
552,QUEENS,2013,1,0,4,3
552,QUEENS,2014,0,1,5,4
552,QUEENS,2015,0,0,4,4
552,QUEENS,2016,0,0,9,9
552,QUEENS,2017,0,0,3,3
552,QUEENS,2018,0,0,11,11
552,QUEENS,2019,0,0,5,5
552,QUEENS,2020,0,0,5,5
552,QUEENS,2021,3,0,7,4
552,QUEENS,2022,0,0,5,5
552,QUEENS,2023,0,0,1,1
553,BROOKLYN,2009,3,0,53,50
553,BROOKLYN,2010,1,5,43,37
553,BROOKLYN,2011,5,5,44,34
553,BROOKLYN,2012,9,0,59,50
553,BROOKLYN,2013,9,2,72,61
553,BROOKLYN,2014,11,15,73,47
553,BROOKLYN,2015,7,0,47,40
553,BROOKLYN,2016,0,1,63,62
553,BROOKLYN,2017,10,3,46,33
553,BROOKLYN,2018,6,0,34,28
553,BROOKLYN,2019,7,0,30,23
553,BROOKLYN,2020,4,2,25,19
553,BROOKLYN,2021,0,0,12,12
553,BROOKLYN,2022,0,0,6,6
553,QUEENS,2009,0,0,3,3
553,QUEENS,2010,1,0,9,8
553,QUEENS,2011,1,0,4,3
553,QUEENS,2012,3,0,28,25
553,QUEENS,2013,0,10,24,14
553,QUEENS,2014,0,3,18,15
553,QUEENS,2015,2,4,23,17
553,QUEENS,2016,1,2,12,9
553,QUEENS,2017,6,0,15,9
553,QUEENS,2018,0,0,13,13
553,QUEENS,2019,2,1,15,12
553,QUEENS,2020,3,0,9,6
553,QUEENS,2021,1,0,1,0
553,QUEENS,2022,0,0,1,1
553,QUEENS,2023,0,0,1,1
554,BROOKLYN,2009,0,0,18,18
554,BROOKLYN,2010,3,0,27,24
554,BROOKLYN,2011,0,0,16,16
554,BROOKLYN,2012,2,0,15,13
554,BROOKLYN,2013,0,0,25,25
554,BROOKLYN,2014,1,0,40,39
554,BROOKLYN,2015,4,1,40,35
554,BROOKLYN,2016,1,12,29,16
554,BROOKLYN,2017,4,0,41,37
554,BROOKLYN,2018,0,0,14,14
554,BROOKLYN,2019,0,9,15,6
554,BROOKLYN,2020,0,0,8,8
554,QUEENS,2009,0,0,1,1
554,QUEENS,2011,0,0,4,4
554,QUEENS,2014,0,0,4,4
554,QUEENS,2015,0,0,9,9
554,QUEENS,2016,2,0,3,1
554,QUEENS,2017,0,0,5,5
554,QUEENS,2018,0,0,1,1
554,QUEENS,2019,0,0,4,4
554,QUEENS,2020,0,0,1,1
554,QUEENS,2021,0,0,3,3
554,QUEENS,2022,0,0,1,1
554,QUEENS,2023,0,0,1,1
555,BROOKLYN,2009,2,1,40,37
555,BROOKLYN,2010,5,5,57,47
555,BROOKLYN,2011,8,5,48,35
555,BROOKLYN,2012,5,1,49,43
555,BROOKLYN,2013,9,5,90,76
555,BROOKLYN,2014,8,5,70,57
555,BROOKLYN,2015,3,6,61,52
555,BROOKLYN,2016,14,5,108,89
555,BROOKLYN,2017,15,14,127,98
555,BROOKLYN,2018,11,8,73,54
555,BROOKLYN,2019,8,0,48,40
555,BROOKLYN,2020,8,6,31,17
555,BROOKLYN,2021,0,0,4,4
555,BROOKLYN,2022,0,0,5,5
555,BROOKLYN,2023,0,0,1,1
555,QUEENS,2009,2,0,6,4
555,QUEENS,2010,0,0,5,5
555,QUEENS,2011,0,0,1,1
555,QUEENS,2012,0,0,5,5
555,QUEENS,2013,1,0,6,5
555,QUEENS,2014,0,0,13,13
555,QUEENS,2015,0,0,14,14
555,QUEENS,2016,0,2,20,18
555,QUEENS,2017,1,0,17,16
555,QUEENS,2018,2,6,17,9
555,QUEENS,2019,4,0,10,6
555,QUEENS,2020,2,0,8,6
555,QUEENS,2021,0,0,5,5
555,QUEENS,2022,0,0,1,1
556,BROOKLYN,2009,4,0,17,13
556,BROOKLYN,2010,2,0,16,14
556,BROOKLYN,2011,3,0,11,8
556,BROOKLYN,2012,2,3,12,7
556,BROOKLYN,2013,0,0,11,11
556,BROOKLYN,2014,6,0,23,17
556,BROOKLYN,2015,0,2,9,7
556,BROOKLYN,2016,0,0,13,13
556,BROOKLYN,2017,1,0,4,3
556,BROOKLYN,2018,5,0,13,8
556,BROOKLYN,2019,0,0,8,8
556,BROOKLYN,2020,4,0,15,11
556,BROOKLYN,2021,0,0,3,3
556,BROOKLYN,2022,0,0,13,13
556,BROOKLYN,2023,0,0,2,2
556,QUEENS,2009,1,0,3,2
556,QUEENS,2010,0,0,4,4
556,QUEENS,2011,0,2,2,0
556,QUEENS,2012,0,0,3,3
556,QUEENS,2014,0,0,4,4
556,QUEENS,2015,0,0,7,7
556,QUEENS,2016,0,0,11,11
556,QUEENS,2017,0,0,9,9
556,QUEENS,2018,0,0,2,2
556,QUEENS,2019,0,0,11,11
556,QUEENS,2021,0,0,4,4
556,QUEENS,2022,0,0,3,3
556,QUEENS,2023,0,0,4,4
557,BROOKLYN,2009,0,2,22,20
557,BROOKLYN,2010,8,0,24,16
557,BROOKLYN,2011,2,0,22,20
557,BROOKLYN,2012,13,3,34,18
557,BROOKLYN,2013,3,9,39,27
557,BROOKLYN,2014,9,11,47,27
557,BROOKLYN,2015,10,1,46,35
557,BROOKLYN,2016,14,1,50,35
557,BROOKLYN,2017,2,3,44,39
557,BROOKLYN,2018,6,0,47,41
557,BROOKLYN,2019,4,1,13,8
557,BROOKLYN,2020,3,3,38,32
557,QUEENS,2009,0,0,8,8
557,QUEENS,2010,0,0,7,7
557,QUEENS,2011,1,0,8,7
557,QUEENS,2012,0,0,11,11
557,QUEENS,2013,0,0,5,5
557,QUEENS,2014,0,0,9,9
557,QUEENS,2015,1,3,18,14
557,QUEENS,2016,2,0,23,21
557,QUEENS,2017,1,0,24,23
557,QUEENS,2018,1,0,11,10
557,QUEENS,2019,3,0,9,6
557,QUEENS,2020,0,0,2,2
557,QUEENS,2021,0,0,1,1
557,QUEENS,2022,0,0,1,1
557,QUEENS,2023,0,0,1,1
558,BROOKLYN,2009,0,0,1,1
558,BROOKLYN,2010,1,0,7,6
558,BROOKLYN,2011,0,0,3,3
558,BROOKLYN,2012,0,0,12,12
558,BROOKLYN,2013,3,0,7,4
558,BROOKLYN,2014,3,0,7,4
558,BROOKLYN,2015,1,0,14,13
558,BROOKLYN,2016,1,8,19,10
558,BROOKLYN,2017,0,1,8,7
558,BROOKLYN,2018,0,0,4,4
558,BROOKLYN,2019,1,6,19,12
558,BROOKLYN,2020,1,0,6,5
558,BROOKLYN,2021,0,0,1,1
558,BROOKLYN,2022,0,0,1,1
558,QUEENS,2010,0,0,1,1
558,QUEENS,2011,0,0,2,2
558,QUEENS,2013,0,0,3,3
558,QUEENS,2014,0,0,2,2
558,QUEENS,2015,0,0,3,3
558,QUEENS,2016,0,0,1,1
558,QUEENS,2017,0,0,1,1
558,QUEENS,2018,0,0,4,4
558,QUEENS,2019,0,0,4,4
558,QUEENS,2020,0,0,7,7
558,QUEENS,2021,0,0,12,12
558,QUEENS,2022,0,0,5,5
558,QUEENS,2023,0,0,4,4
559,QUEENS,2009,0,0,7,7
559,QUEENS,2010,0,0,6,6
559,QUEENS,2011,0,0,7,7
559,QUEENS,2012,0,0,3,3
559,QUEENS,2013,2,0,11,9
559,QUEENS,2014,2,0,8,6
559,QUEENS,2015,0,0,15,15
559,QUEENS,2016,1,4,19,14
559,QUEENS,2017,4,2,11,5
559,QUEENS,2018,1,3,14,10
559,QUEENS,2019,3,0,5,2
559,QUEENS,2020,3,1,17,13
559,QUEENS,2022,0,0,1,1
56,BRONX,2009,0,0,3,3
56,BRONX,2010,0,0,2,2
56,BRONX,2011,0,0,13,13
56,BRONX,2012,0,0,4,4
56,BRONX,2013,0,0,9,9
56,BRONX,2014,0,0,5,5
56,BRONX,2015,0,0,2,2
56,BRONX,2016,0,0,8,8
56,BRONX,2017,0,0,7,7
56,BRONX,2018,0,0,6,6
56,BRONX,2019,0,0,3,3
56,BRONX,2020,0,0,2,2
56,BRONX,2021,0,0,9,9
56,BRONX,2022,0,0,5,5
56,BRONX,2023,0,0,2,2
56,MANHATTAN,2009,1,0,84,83
56,MANHATTAN,2010,5,0,105,100
56,MANHATTAN,2011,11,2,166,153
56,MANHATTAN,2012,5,12,174,157
56,MANHATTAN,2013,18,3,173,152
56,MANHATTAN,2014,11,2,297,284
56,MANHATTAN,2015,5,0,196,191
56,MANHATTAN,2016,19,0,215,196
56,MANHATTAN,2017,3,0,129,126
56,MANHATTAN,2018,4,0,92,88
56,MANHATTAN,2019,6,0,76,70
56,MANHATTAN,2020,4,0,68,64
56,MANHATTAN,2021,1,0,11,10
56,MANHATTAN,2022,0,0,3,3
560,BROOKLYN,2009,3,0,21,18
560,BROOKLYN,2010,2,0,15,13
560,BROOKLYN,2011,4,0,6,2
560,BROOKLYN,2012,3,0,5,2
560,BROOKLYN,2013,1,4,14,9
560,BROOKLYN,2014,2,0,12,10
560,BROOKLYN,2015,0,3,12,9
560,BROOKLYN,2016,0,0,10,10
560,BROOKLYN,2017,0,1,12,11
560,BROOKLYN,2018,1,1,12,10
560,BROOKLYN,2019,0,0,8,8
560,BROOKLYN,2020,0,0,7,7
560,BROOKLYN,2021,0,0,1,1
560,BROOKLYN,2022,0,0,1,1
560,BROOKLYN,2023,0,0,3,3
560,QUEENS,2009,0,0,4,4
560,QUEENS,2010,0,0,1,1
560,QUEENS,2011,0,0,3,3
560,QUEENS,2012,0,0,3,3
560,QUEENS,2013,0,0,2,2
560,QUEENS,2014,2,1,7,4
560,QUEENS,2015,1,0,3,2
560,QUEENS,2016,0,0,7,7
560,QUEENS,2017,1,1,9,7
560,QUEENS,2018,0,0,1,1
560,QUEENS,2019,3,0,3,0
560,QUEENS,2020,0,0,2,2
560,QUEENS,2021,0,0,2,2
560,QUEENS,2022,0,0,2,2
560,QUEENS,2023,0,0,3,3
5601,BROOKLYN,2009,0,0,5,5
5601,BROOKLYN,2011,0,0,9,9
5601,BROOKLYN,2012,1,0,13,12
5601,BROOKLYN,2013,2,0,12,10
5601,BROOKLYN,2014,0,0,14,14
5601,BROOKLYN,2015,0,2,11,9
5601,BROOKLYN,2016,0,0,9,9
5601,BROOKLYN,2017,0,0,11,11
5601,BROOKLYN,2018,0,0,5,5
5601,BROOKLYN,2019,0,0,3,3
5601,BROOKLYN,2020,0,0,13,13
5601,BROOKLYN,2021,0,0,3,3
5602,BROOKLYN,2009,0,0,2,2
5602,BROOKLYN,2010,0,0,3,3
5602,BROOKLYN,2011,0,1,8,7
5602,BROOKLYN,2012,0,0,10,10
5602,BROOKLYN,2013,0,0,8,8
5602,BROOKLYN,2014,1,0,2,1
5602,BROOKLYN,2015,3,0,9,6
5602,BROOKLYN,2016,0,0,1,1
5602,BROOKLYN,2017,0,0,9,9
5602,BROOKLYN,2019,0,2,5,3
5602,BROOKLYN,2020,1,0,4,3
5602,BROOKLYN,2021,0,0,2,2
561,BROOKLYN,2009,0,1,7,6
561,BROOKLYN,2010,0,0,29,29
561,BROOKLYN,2011,1,0,19,18
561,BROOKLYN,2012,1,1,35,33
561,BROOKLYN,2013,6,0,44,38
561,BROOKLYN,2014,4,1,55,50
561,BROOKLYN,2015,9,5,61,47
561,BROOKLYN,2016,15,0,70,55
561,BROOKLYN,2017,8,1,56,47
561,BROOKLYN,2018,6,0,42,36
561,BROOKLYN,2019,1,4,22,17
561,BROOKLYN,2020,5,3,22,14
561,BROOKLYN,2021,0,0,5,5
561,BROOKLYN,2022,0,0,1,1
561,BROOKLYN,2023,0,0,3,3
561,QUEENS,2009,0,0,2,2
561,QUEENS,2010,0,0,1,1
561,QUEENS,2011,2,0,2,0
561,QUEENS,2013,0,0,1,1
562,BROOKLYN,2009,2,0,4,2
562,BROOKLYN,2010,2,3,7,2
562,BROOKLYN,2011,2,0,3,1
562,BROOKLYN,2012,0,0,7,7
562,BROOKLYN,2013,1,0,1,0
562,BROOKLYN,2014,0,0,2,2
562,BROOKLYN,2015,0,0,4,4
562,BROOKLYN,2016,0,0,2,2
562,BROOKLYN,2017,0,0,4,4
562,BROOKLYN,2018,0,0,6,6
562,BROOKLYN,2019,0,0,2,2
562,BROOKLYN,2020,0,0,2,2
562,BROOKLYN,2022,0,0,1,1
562,BROOKLYN,2023,0,0,3,3
562,QUEENS,2009,3,2,8,3
562,QUEENS,2010,0,0,1,1
562,QUEENS,2011,0,0,3,3
562,QUEENS,2012,1,0,3,2
562,QUEENS,2013,0,2,6,4
562,QUEENS,2014,0,0,1,1
562,QUEENS,2015,0,0,2,2
562,QUEENS,2016,0,0,9,9
562,QUEENS,2017,2,0,9,7
562,QUEENS,2018,0,0,4,4
562,QUEENS,2019,0,0,4,4
562,QUEENS,2020,0,0,3,3
562,QUEENS,2021,0,0,9,9
562,QUEENS,2022,0,0,3,3
563,BROOKLYN,2009,3,8,47,36
563,BROOKLYN,2010,5,0,22,17
563,BROOKLYN,2011,3,0,41,38
563,BROOKLYN,2012,3,4,48,41
563,BROOKLYN,2013,5,2,31,24
563,BROOKLYN,2014,4,22,68,42
563,BROOKLYN,2015,1,29,101,71
563,BROOKLYN,2016,1,2,39,36
563,BROOKLYN,2017,4,7,59,48
563,BROOKLYN,2018,9,11,51,31
563,BROOKLYN,2019,2,28,51,21
563,BROOKLYN,2020,0,9,33,24
563,BROOKLYN,2021,0,1,12,11
563,BROOKLYN,2022,0,0,5,5
563,BROOKLYN,2023,0,0,4,4
564,BROOKLYN,2009,2,1,6,3
564,BROOKLYN,2010,0,0,10,10
564,BROOKLYN,2011,1,0,2,1
564,BROOKLYN,2012,0,0,7,7
564,BROOKLYN,2013,0,0,7,7
564,BROOKLYN,2014,0,0,8,8
564,BROOKLYN,2015,0,0,7,7
564,BROOKLYN,2016,0,0,10,10
564,BROOKLYN,2017,0,0,3,3
564,BROOKLYN,2018,0,0,10,10
564,BROOKLYN,2019,0,0,1,1
564,BROOKLYN,2020,0,0,14,14
564,BROOKLYN,2021,0,0,1,1
564,BROOKLYN,2023,0,0,2,2
564,QUEENS,2009,2,0,4,2
564,QUEENS,2010,2,0,8,6
564,QUEENS,2011,2,1,4,1
564,QUEENS,2012,0,0,5,5
564,QUEENS,2013,0,0,5,5
564,QUEENS,2014,0,0,6,6
564,QUEENS,2015,0,3,5,2
564,QUEENS,2016,3,0,8,5
564,QUEENS,2017,0,7,10,3
564,QUEENS,2018,0,0,10,10
564,QUEENS,2019,5,7,19,7
564,QUEENS,2020,0,0,6,6
564,QUEENS,2021,0,0,1,1
564,QUEENS,2022,0,0,1,1
565,BROOKLYN,2009,4,0,35,31
565,BROOKLYN,2010,3,0,39,36
565,BROOKLYN,2011,5,0,30,25
565,BROOKLYN,2012,7,1,37,29
565,BROOKLYN,2013,5,5,50,40
565,BROOKLYN,2014,2,2,49,45
565,BROOKLYN,2015,11,0,46,35
565,BROOKLYN,2016,10,2,52,40
565,BROOKLYN,2017,6,0,43,37
565,BROOKLYN,2018,4,4,38,30
565,BROOKLYN,2019,11,1,30,18
565,BROOKLYN,2020,2,1,31,28
565,BROOKLYN,2021,0,0,4,4
565,BROOKLYN,2022,0,0,2,2
565,QUEENS,2009,0,2,5,3
565,QUEENS,2010,0,0,3,3
565,QUEENS,2011,0,0,1,1
565,QUEENS,2012,0,0,3,3
565,QUEENS,2013,0,0,5,5
565,QUEENS,2015,0,0,1,1
565,QUEENS,2016,0,0,8,8
565,QUEENS,2017,1,0,1,0
565,QUEENS,2018,1,2,11,8
565,QUEENS,2019,7,4,12,1
565,QUEENS,2020,2,0,4,2
565,QUEENS,2022,0,0,4,4
566,BROOKLYN,2009,0,0,1,1
566,BROOKLYN,2010,0,0,2,2
566,BROOKLYN,2011,0,0,11,11
566,BROOKLYN,2012,0,0,2,2
566,BROOKLYN,2013,0,0,1,1
566,BROOKLYN,2014,0,0,1,1
566,BROOKLYN,2015,0,0,1,1
566,BROOKLYN,2016,0,0,1,1
566,BROOKLYN,2017,1,0,4,3
566,BROOKLYN,2018,2,0,6,4
566,BROOKLYN,2019,0,0,1,1
566,BROOKLYN,2021,0,0,1,1
566,QUEENS,2009,0,0,2,2
566,QUEENS,2010,1,0,3,2
566,QUEENS,2011,0,0,1,1
566,QUEENS,2012,0,0,7,7
566,QUEENS,2013,0,0,2,2
566,QUEENS,2014,0,0,2,2
566,QUEENS,2015,3,0,8,5
566,QUEENS,2016,1,0,15,14
566,QUEENS,2017,0,0,4,4
566,QUEENS,2018,0,0,10,10
566,QUEENS,2019,0,0,6,6
566,QUEENS,2020,2,0,7,5
566,QUEENS,2021,0,0,6,6
566,QUEENS,2022,0,0,1,1
566,QUEENS,2023,0,0,1,1
567,QUEENS,2009,2,0,5,3
567,QUEENS,2010,1,0,5,4
567,QUEENS,2011,0,0,5,5
567,QUEENS,2012,3,0,6,3
567,QUEENS,2013,0,0,9,9
567,QUEENS,2014,2,0,5,3
567,QUEENS,2015,0,0,10,10
567,QUEENS,2016,1,0,7,6
567,QUEENS,2017,1,1,13,11
567,QUEENS,2018,0,0,5,5
567,QUEENS,2019,0,0,9,9
567,QUEENS,2020,0,0,15,15
567,QUEENS,2021,0,0,12,12
567,QUEENS,2022,0,0,7,7
567,QUEENS,2023,0,0,6,6
568,BROOKLYN,2009,0,0,6,6
568,BROOKLYN,2012,2,0,4,2
568,BROOKLYN,2013,0,0,3,3
568,BROOKLYN,2014,1,0,4,3
568,BROOKLYN,2015,0,2,3,1
568,BROOKLYN,2016,0,0,2,2
568,BROOKLYN,2017,0,0,1,1
568,BROOKLYN,2020,0,0,3,3
568,BROOKLYN,2021,0,0,2,2
568,QUEENS,2009,1,9,29,19
568,QUEENS,2010,2,0,19,17
568,QUEENS,2011,5,0,16,11
568,QUEENS,2012,0,0,19,19
568,QUEENS,2013,6,0,23,17
568,QUEENS,2014,1,0,19,18
568,QUEENS,2015,4,0,21,17
568,QUEENS,2016,0,0,14,14
568,QUEENS,2017,2,2,15,11
568,QUEENS,2018,5,1,29,23
568,QUEENS,2019,0,6,26,20
568,QUEENS,2020,0,0,8,8
568,QUEENS,2021,0,0,20,20
568,QUEENS,2022,0,0,12,12
568,QUEENS,2023,0,0,7,7
569,BROOKLYN,2009,3,0,16,13
569,BROOKLYN,2010,3,0,17,14
569,BROOKLYN,2011,3,0,29,26
569,BROOKLYN,2012,2,0,9,7
569,BROOKLYN,2013,2,2,20,16
569,BROOKLYN,2014,9,4,32,19
569,BROOKLYN,2015,3,1,45,41
569,BROOKLYN,2016,1,3,46,42
569,BROOKLYN,2017,0,0,17,17
569,BROOKLYN,2018,10,14,49,25
569,BROOKLYN,2019,0,2,14,12
569,BROOKLYN,2020,2,0,11,9
569,BROOKLYN,2021,0,0,4,4
569,BROOKLYN,2023,0,0,3,3
57,MANHATTAN,2009,5,0,95,90
57,MANHATTAN,2010,5,0,80,75
57,MANHATTAN,2011,6,0,78,72
57,MANHATTAN,2012,4,0,80,76
57,MANHATTAN,2013,3,0,93,90
57,MANHATTAN,2014,4,0,94,90
57,MANHATTAN,2015,2,0,59,57
57,MANHATTAN,2016,3,0,87,84
57,MANHATTAN,2017,13,0,88,75
57,MANHATTAN,2018,16,0,109,93
57,MANHATTAN,2019,4,0,51,47
57,MANHATTAN,2020,0,0,29,29
57,MANHATTAN,2021,0,0,2,2
57,MANHATTAN,2022,0,0,3,3
57,QUEENS,2009,1,2,14,11
57,QUEENS,2010,3,0,16,13
57,QUEENS,2011,1,0,25,24
57,QUEENS,2012,0,0,16,16
57,QUEENS,2013,2,0,21,19
57,QUEENS,2014,0,4,24,20
57,QUEENS,2015,0,8,37,29
57,QUEENS,2016,1,1,21,19
57,QUEENS,2017,0,0,27,27
57,QUEENS,2018,8,0,25,17
57,QUEENS,2019,0,0,9,9
57,QUEENS,2020,0,5,15,10
57,QUEENS,2021,0,0,6,6
570,BROOKLYN,2009,0,0,4,4
570,BROOKLYN,2010,0,2,7,5
570,BROOKLYN,2011,1,0,10,9
570,BROOKLYN,2012,0,0,13,13
570,BROOKLYN,2013,0,0,9,9
570,BROOKLYN,2014,3,0,12,9
570,BROOKLYN,2015,0,0,8,8
570,BROOKLYN,2016,0,0,7,7
570,BROOKLYN,2017,0,2,9,7
570,BROOKLYN,2018,3,0,5,2
570,BROOKLYN,2019,1,0,4,3
570,BROOKLYN,2020,0,0,1,1
570,BROOKLYN,2022,0,0,2,2
570,BROOKLYN,2023,0,0,2,2
571,BROOKLYN,2009,0,1,24,23
571,BROOKLYN,2010,0,0,12,12
571,BROOKLYN,2011,4,0,13,9
571,BROOKLYN,2012,0,0,20,20
571,BROOKLYN,2013,4,0,22,18
571,BROOKLYN,2014,5,3,29,21
571,BROOKLYN,2015,3,0,25,22
571,BROOKLYN,2016,3,1,32,28
571,BROOKLYN,2017,1,7,41,33
571,BROOKLYN,2018,1,0,21,20
571,BROOKLYN,2019,0,1,8,7
571,BROOKLYN,2020,4,0,24,20
571,BROOKLYN,2021,0,2,16,14
571,BROOKLYN,2022,0,0,4,4
571,BROOKLYN,2023,0,0,1,1
572,BROOKLYN,2009,0,0,10,10
572,BROOKLYN,2010,0,0,1,1
572,BROOKLYN,2011,0,0,1,1
572,BROOKLYN,2012,0,0,1,1
572,BROOKLYN,2013,0,0,8,8
572,BROOKLYN,2014,0,0,13,13
572,BROOKLYN,2015,0,0,10,10
572,BROOKLYN,2016,0,0,9,9
572,BROOKLYN,2017,0,0,2,2
572,BROOKLYN,2020,0,0,1,1
573,BROOKLYN,2009,0,0,5,5
573,BROOKLYN,2010,0,0,10,10
573,BROOKLYN,2011,2,0,13,11
573,BROOKLYN,2012,1,0,18,17
573,BROOKLYN,2013,0,0,19,19
573,BROOKLYN,2014,5,1,14,8
573,BROOKLYN,2015,5,0,18,13
573,BROOKLYN,2016,8,2,31,21
573,BROOKLYN,2017,0,6,14,8
573,BROOKLYN,2018,0,0,3,3
573,BROOKLYN,2019,5,2,17,10
573,BROOKLYN,2020,1,0,7,6
573,BROOKLYN,2021,0,1,4,3
573,BROOKLYN,2023,0,0,2,2
574,BROOKLYN,2009,0,0,2,2
574,BROOKLYN,2010,0,0,4,4
574,BROOKLYN,2011,3,0,6,3
574,BROOKLYN,2013,0,0,5,5
574,BROOKLYN,2014,2,0,5,3
574,BROOKLYN,2015,0,0,2,2
574,BROOKLYN,2016,2,0,9,7
574,BROOKLYN,2017,0,0,3,3
574,BROOKLYN,2018,1,0,9,8
574,BROOKLYN,2019,0,0,1,1
574,BROOKLYN,2020,0,0,1,1
574,BROOKLYN,2021,0,0,1,1
574,BROOKLYN,2023,0,0,1,1
575,BROOKLYN,2009,0,0,14,14
575,BROOKLYN,2010,1,0,24,23
575,BROOKLYN,2011,7,2,23,14
575,BROOKLYN,2012,5,3,34,26
575,BROOKLYN,2013,2,3,26,21
575,BROOKLYN,2014,3,8,62,51
